"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2610307P16Rik3",0,2.1396444744924,0.487,0.099,0,"18","2610307P16Rik"
"Serpinb91",0,2.50009084361503,0.453,0.066,0,"18","Serpinb9"
"Vps361",0,1.8976741302086,0.501,0.115,0,"18","Vps36"
"Dapk13",0,2.13911751802852,0.488,0.103,0,"18","Dapk1"
"Dpysl32",0,2.37679814170726,0.463,0.079,0,"18","Dpysl3"
"St143",0,2.06100466404967,0.494,0.111,0,"18","St14"
"Klk1b213",0,1.86951497075332,0.488,0.106,0,"18","Klk1b21"
"Asgr12",0,1.71360699558287,0.494,0.112,0,"18","Asgr1"
"Rnf1302",0,2.15671062656082,0.479,0.101,0,"18","Rnf130"
"Atp6ap22",0,1.93245752115156,0.49,0.113,0,"18","Atp6ap2"
"Exoc6b2",0,2.14586649956497,0.478,0.102,0,"18","Exoc6b"
"Pank12",0,2.07786632089534,0.474,0.098,0,"18","Pank1"
"Acsl53",0,2.14936734033455,0.479,0.103,0,"18","Acsl5"
"Flnb4",0,2.00351921701352,0.489,0.114,0,"18","Flnb"
"Sytl52",0,2.62943599552414,0.448,0.073,0,"18","Sytl5"
"Gm128881",0,2.51885567084657,0.415,0.042,0,"18","Gm12888"
"Ccbe12",0,2.64931866813079,0.439,0.066,0,"18","Ccbe1"
"Wnk22",0,2.02063634010438,0.472,0.107,0,"18","Wnk2"
"Efnb22",0,2.22121849830083,0.452,0.088,0,"18","Efnb2"
"Cdc14a1",0,2.5233551545774,0.434,0.074,0,"18","Cdc14a"
"Foxi11",0,2.98006302711899,0.398,0.039,0,"18","Foxi1"
"Supt32",0,2.1006274051991,0.457,0.1,0,"18","Supt3"
"Dlg22",0,2.95161475626608,0.397,0.044,0,"18","Dlg2"
"Slc16a23",0,2.25161581722558,0.441,0.088,0,"18","Slc16a2"
"Kcnq12",0,2.41204886305918,0.424,0.075,0,"18","Kcnq1"
"Clcnkb3",0,2.35054121224169,0.422,0.076,0,"18","Clcnkb"
"Fgf101",0,3.27359122004874,0.376,0.033,0,"18","Fgf10"
"Adgrf51",0,2.90750532442846,0.378,0.043,0,"18","Adgrf5"
"Myo1b3",0,2.2591294677981,0.405,0.071,0,"18","Myo1b"
"Sptbn22",0,2.39605408466781,0.406,0.072,0,"18","Sptbn2"
"Tbc1d12",0,2.23226541142597,0.422,0.088,0,"18","Tbc1d1"
"Scgb1c12",0,2.03877341210374,0.414,0.08,0,"18","Scgb1c1"
"Cwh433",0,2.53611374050425,0.397,0.065,0,"18","Cwh43"
"Slc25a212",0,2.12981647869095,0.417,0.085,0,"18","Slc25a21"
"Pgap12",0,2.36903522192546,0.404,0.075,0,"18","Pgap1"
"Pdlim31",0,2.54423844898435,0.378,0.054,0,"18","Pdlim3"
"Slc43a21",0,2.72881130203218,0.374,0.052,0,"18","Slc43a2"
"Parm11",0,2.41026546868401,0.388,0.068,0,"18","Parm1"
"Kcnk52",0,2.50279029651748,0.38,0.065,0,"18","Kcnk5"
"Acp31",0,2.41396977384168,0.389,0.075,0,"18","Acp3"
"Gng41",0,3.04854030975055,0.343,0.032,0,"18","Gng4"
"Shroom22",0,2.35291101575863,0.377,0.067,0,"18","Shroom2"
"Thsd42",0,2.38287235146173,0.368,0.066,0,"18","Thsd4"
"Colec121",0,2.94910978615126,0.324,0.034,0,"18","Colec12"
"Adamts22",0,2.42433670357118,0.352,0.062,0,"18","Adamts2"
"Aldh1a31",0,2.54808638217032,0.329,0.04,0,"18","Aldh1a3"
"Cpeb21",0,2.47005121190732,0.345,0.056,0,"18","Cpeb2"
"Fa2h2",0,2.40218976887253,0.35,0.061,0,"18","Fa2h"
"Kit3",0,2.30316991599941,0.335,0.05,0,"18","Kit"
"Aldh1a11",0,2.48360181702282,0.327,0.046,0,"18","Aldh1a1"
"Hip11",0,3.0263327553676,0.291,0.029,0,"18","Hip1"
"Syn21",0,2.89342221118507,0.284,0.032,0,"18","Syn2"
"Cpxm21",0,2.93859818944001,0.283,0.031,0,"18","Cpxm2"
"Dsc31",0,2.56981929593994,0.29,0.041,0,"18","Dsc3"
"Cntn52",0,2.35637725151974,0.287,0.042,0,"18","Cntn5"
"Bsnd1",0,2.72297243895215,0.282,0.039,0,"18","Bsnd"
"H2-K16",8.09431120923943e-308,1.28000500213191,0.915,0.349,1.62096676276229e-303,"18","H2-K1"
"Sox44",1.39619125054886e-307,1.68970122508871,0.568,0.146,2.79601259834914e-303,"18","Sox4"
"Ptp4a26",1.94974669280555e-307,1.59324103319009,0.674,0.198,3.90456272701239e-303,"18","Ptp4a2"
"Acsl33",2.09316051695302e-307,1.9957123473981,0.509,0.124,4.19176325125011e-303,"18","Acsl3"
"Rph3al1",2.2002257805675e-307,2.3385114437997,0.358,0.065,4.40617214816449e-303,"18","Rph3al"
"Klf65",1.75290829091062e-306,1.40495784754393,0.683,0.202,3.5103741433776e-302,"18","Klf6"
"Slc44a31",1.94512842081958e-305,2.30760560402871,0.358,0.065,3.89531417553328e-301,"18","Slc44a3"
"Jmjd1c7",4.2929631431412e-305,1.62101216897717,0.648,0.186,8.59708799045457e-301,"18","Jmjd1c"
"Vegfa3",3.35072446266568e-304,2.0023703129296,0.474,0.108,6.71016080893429e-300,"18","Vegfa"
"Xist7",6.69901525350049e-304,1.21282541448169,0.922,0.353,1.34154479466601e-299,"18","Xist"
"Meis19",3.39816949132048e-303,1.43406121087173,0.768,0.256,6.80517422331839e-299,"18","Meis1"
"Arih17",6.26519010405036e-303,1.71230881477023,0.596,0.163,1.25466697023713e-298,"18","Arih1"
"Cdh17",9.87460580471357e-303,1.59109317023395,0.65,0.188,1.97748855845194e-298,"18","Cdh1"
"Klk1b32",7.21716203444638e-302,1.72086451233314,0.496,0.117,1.44530886901823e-297,"18","Klk1b3"
"Mtarc25",2.14527311980894e-301,1.46657710527804,0.721,0.224,4.29612394972938e-297,"18","Mtarc2"
"Sorl14",6.81469330220813e-301,1.87807592730944,0.529,0.133,1.3647104807002e-296,"18","Sorl1"
"Ckmt15",2.87067242520332e-299,1.36556476714731,0.711,0.214,5.74880859871216e-295,"18","Ckmt1"
"Met1",1.69767088560424e-298,2.24951306351519,0.376,0.073,3.39975571551106e-294,"18","Met"
"Kansl17",1.86794605113969e-297,1.78279657554323,0.587,0.162,3.74074876201234e-293,"18","Kansl1"
"Dpyd6",1.96180211908552e-297,1.68888888860349,0.618,0.177,3.92870492368066e-293,"18","Dpyd"
"Ppm1l2",3.52793324261617e-297,1.96758352963987,0.489,0.117,7.06503911166313e-293,"18","Ppm1l"
"Ankrd177",7.12304807375024e-297,1.71977590405753,0.596,0.166,1.42646160724922e-292,"18","Ankrd17"
"Hpcal13",1.29115651242617e-296,1.84780887599796,0.533,0.136,2.58567003178464e-292,"18","Hpcal1"
"Cd2ap7",2.97702579598833e-296,1.61877732653336,0.636,0.183,5.96179185904624e-292,"18","Cd2ap"
"Cldn45",5.04331636161854e-296,1.81369217271928,0.507,0.124,1.00997453457773e-291,"18","Cldn4"
"Vps37b1",9.1347887247524e-296,2.28693591752137,0.361,0.068,1.82933279001892e-291,"18","Vps37b"
"Ldhb4",9.71617369402253e-296,1.15336357972185,0.783,0.247,1.94576094396495e-291,"18","Ldhb"
"Ctnnb16",2.24457318019849e-295,1.75274080459179,0.578,0.156,4.4949822506655e-291,"18","Ctnnb1"
"Kdm7a3",2.63254281656866e-295,2.12670460659328,0.424,0.091,5.2719302444604e-291,"18","Kdm7a"
"Arhgap264",1.80674213057627e-294,1.88035127292473,0.541,0.142,3.61818179069204e-290,"18","Arhgap26"
"Klk1b94",3.26069218539239e-294,1.32628445333096,0.751,0.244,6.52986217046679e-290,"18","Klk1b9"
"Pard37",5.83557471765194e-294,1.56749734417979,0.638,0.185,1.16863219295698e-289,"18","Pard3"
"Sdha3",4.14665857992497e-292,1.61962919346469,0.591,0.162,8.30409847215775e-288,"18","Sdha"
"Dock14",4.23180691050984e-291,1.89545703473504,0.5,0.123,8.47461651898701e-287,"18","Dock1"
"Hk13",6.29192262522203e-291,1.93232755387846,0.464,0.107,1.26002042492696e-286,"18","Hk1"
"Atp6v1e16",6.33821852704525e-291,1.37176075524859,0.681,0.201,1.26929164222608e-286,"18","Atp6v1e1"
"Tjp2",8.08013556039364e-291,2.13411794188141,0.403,0.084,1.61812794732443e-286,"18","Tjp2"
"Rock24",2.46601740071691e-290,1.90763070145806,0.491,0.119,4.93844644667569e-286,"18","Rock2"
"Lnx12",2.04342090275013e-289,1.97335859587688,0.467,0.11,4.09215469984741e-285,"18","Lnx1"
"Pld11",3.76612451623462e-289,2.43936575904942,0.352,0.067,7.54204095621145e-285,"18","Pld1"
"Itga65",1.20185826658046e-288,1.72448292908588,0.613,0.179,2.40684136465403e-284,"18","Itga6"
"4833439L19Rik3",1.81280610426476e-288,1.80572080026153,0.494,0.12,3.63032550440061e-284,"18","4833439L19Rik"
"Phldb22",3.58529035675263e-288,2.01279312155449,0.448,0.102,7.17990246843282e-284,"18","Phldb2"
"Pacs13",5.62686976270319e-288,1.8691882783831,0.513,0.13,1.12683693867894e-283,"18","Pacs1"
"Fos6",1.22439376004609e-287,1.15489937366082,0.955,0.507,2.4519709438683e-283,"18","Fos"
"Cd1645",5.90093506565783e-286,1.56989253302103,0.643,0.19,1.18172125624864e-281,"18","Cd164"
"Tet22",8.13130866492573e-286,2.12531323411188,0.413,0.089,1.62837587323803e-281,"18","Tet2"
"Atp5f1a5",1.06198634640554e-285,1.1408238816528,0.943,0.387,2.12673385731173e-281,"18","Atp5f1a"
"Dip2b6",1.12435312896082e-284,1.8512650633138,0.511,0.13,2.25162957605694e-280,"18","Dip2b"
"Mical35",1.81669179293899e-283,1.81266397991624,0.518,0.133,3.63810698453961e-279,"18","Mical3"
"Zfand56",5.69170624757421e-282,1.52050587128814,0.683,0.215,1.13982109313921e-277,"18","Zfand5"
"Gnas7",2.06208849657699e-281,1.09648813976468,0.983,0.521,4.12953842324509e-277,"18","Gnas"
"Tsc22d15",2.17985558912442e-281,1.37765416684487,0.728,0.233,4.36537880278056e-277,"18","Tsc22d1"
"Fosb5",2.46622222478705e-281,1.41463493746565,0.684,0.217,4.93885662735854e-277,"18","Fosb"
"Vti1a3",2.11594899629659e-280,1.87922253180297,0.497,0.125,4.23739945998355e-276,"18","Vti1a"
"Rnasek6",2.90766864873602e-280,1.15172042451213,0.84,0.295,5.82289723595876e-276,"18","Rnasek"
"Pals24",3.64255300718711e-280,1.51441866940493,0.581,0.158,7.2945766521929e-276,"18","Pals2"
"Plcb45",2.50549072398364e-279,1.25650076608776,0.878,0.361,5.01749572384964e-275,"18","Plcb4"
"Ube2e25",7.6007383040133e-279,1.76535456724469,0.53,0.139,1.5221238527617e-274,"18","Ube2e2"
"Nfix7",2.01262204391398e-278,1.33549206426249,0.778,0.269,4.03047690514214e-274,"18","Nfix"
"Krt77",3.97087185144036e-278,1.17990339317539,0.751,0.236,7.95206796969446e-274,"18","Krt7"
"Ash1l7",4.21442941964942e-278,1.77440340789523,0.548,0.15,8.43981635578992e-274,"18","Ash1l"
"Arhgef124",1.40295889218037e-277,1.78843501512275,0.511,0.131,2.80956547748041e-273,"18","Arhgef12"
"Clstn16",2.31556375286217e-277,1.65219754786851,0.613,0.182,4.63714797148178e-273,"18","Clstn1"
"Rerg",4.47226390229815e-277,2.29426131778276,0.341,0.064,8.95615569074228e-273,"18","Rerg"
"Pcp4l12",1.16547517245436e-276,1.87357967049127,0.45,0.104,2.3339805803571e-272,"18","Pcp4l1"
"Taok31",1.93068605974945e-276,2.20761835039976,0.365,0.073,3.86639190325425e-272,"18","Taok3"
"Atrx8",4.94086764191453e-276,1.6135224117076,0.606,0.177,9.89458153969804e-272,"18","Atrx"
"Retreg14",1.36248119608607e-275,1.91124979696989,0.473,0.116,2.72850484328197e-271,"18","Retreg1"
"Gls3",1.68353529372466e-275,1.90979656534378,0.462,0.111,3.37144777921301e-271,"18","Gls"
"Nfib8",2.18790520374935e-275,1.19701777070609,0.853,0.323,4.38149896102845e-271,"18","Nfib"
"Tanc22",1.13220046366189e-274,1.94836797327741,0.419,0.093,2.2673446485293e-270,"18","Tanc2"
"Tanc16",1.30859933798683e-274,1.65856946117368,0.559,0.154,2.62060103425243e-270,"18","Tanc1"
"Rhou4",4.68000934909014e-274,1.72210413824652,0.526,0.139,9.37218672248792e-270,"18","Rhou"
"Pfkp1",2.08844307645233e-272,2.19595686565598,0.338,0.064,4.18231610490344e-268,"18","Pfkp"
"Gsk3b5",4.46509906723569e-272,1.77428579616004,0.54,0.148,8.94180739204619e-268,"18","Gsk3b"
"Fut92",1.17409939296051e-271,2.22014036875451,0.317,0.057,2.35125144434272e-267,"18","Fut9"
"Prrc2c7",2.10024059947487e-270,1.66776017372846,0.583,0.169,4.20594182450838e-266,"18","Prrc2c"
"Rab11fip31",5.08296157410082e-270,2.29044426363059,0.336,0.064,1.01791388482943e-265,"18","Rab11fip3"
"Sp1004",1.04230522897123e-269,1.78182548399944,0.525,0.141,2.08732045153778e-265,"18","Sp100"
"Epb414",1.45083023049628e-269,1.82948817513895,0.502,0.131,2.90543261959185e-265,"18","Epb41"
"Shank27",2.56942932334421e-269,1.56479602196199,0.551,0.15,5.14553916292912e-265,"18","Shank2"
"Sgk12",9.00868782383613e-269,1.96010473023949,0.432,0.1,1.80407982360142e-264,"18","Sgk1"
"Plekha5",1.33442879900711e-268,2.18393057997628,0.368,0.076,2.67232711289163e-264,"18","Plekha5"
"Krt782",2.57229049645359e-268,2.38105914822609,0.361,0.075,5.15126894819795e-264,"18","Krt78"
"Nedd4l4",2.80287402299602e-268,1.73212566954504,0.467,0.114,5.61303551845183e-264,"18","Nedd4l"
"Sptbn13",1.56688353510494e-267,1.78640800670924,0.497,0.128,3.13784096740115e-263,"18","Sptbn1"
"Pkm4",4.94639128958203e-267,1.34890979179432,0.685,0.214,9.90564319651696e-263,"18","Pkm"
"Dnaaf93",3.50505609556371e-266,1.87413518596787,0.474,0.119,7.01922533697589e-262,"18","Dnaaf9"
"Lmo75",2.02474950849568e-265,1.87691977938826,0.487,0.126,4.05476336571344e-261,"18","Lmo7"
"Ssbp22",2.22704810747622e-265,2.06753781433423,0.393,0.086,4.45988654003189e-261,"18","Ssbp2"
"Baz2b7",2.26257422884014e-265,1.57806993848223,0.6,0.178,4.53103115067527e-261,"18","Baz2b"
"Fermt24",1.57356133315232e-264,1.76095814368779,0.516,0.138,3.15121392577085e-260,"18","Fermt2"
"Plec3",1.27368505281929e-263,1.89715886885497,0.467,0.117,2.55068168677591e-259,"18","Plec"
"Adgrg11",1.39740016436007e-261,2.24575572461776,0.335,0.065,2.79843356914747e-257,"18","Adgrg1"
"Bcl2l144",1.16645808801931e-260,1.75444987918039,0.457,0.111,2.33594896706746e-256,"18","Bcl2l14"
"Gm577662",2.03184218446588e-260,2.32766104672111,0.333,0.065,4.06896715861138e-256,"18","Gm57766"
"Ctsb5",4.68850636710445e-260,1.84376457789986,0.494,0.131,9.38920285076338e-256,"18","Ctsb"
"Map24",8.52427267040611e-260,1.79238705451647,0.49,0.128,1.70707084497553e-255,"18","Map2"
"Cyth1",9.52413666741168e-259,2.03902067223512,0.387,0.085,1.90730360901586e-254,"18","Cyth1"
"Ivns1abp5",1.46422925084901e-258,1.54306248258083,0.622,0.192,2.93226549775023e-254,"18","Ivns1abp"
"Plxnb22",2.01359666063815e-258,2.04003282359019,0.4,0.09,4.03242867259396e-254,"18","Plxnb2"
"Aff14",1.04023507561189e-257,1.80344990207524,0.483,0.125,2.08317476242036e-253,"18","Aff1"
"Col18a1",1.22871244781558e-257,2.52392433149633,0.267,0.044,2.46061954799548e-253,"18","Col18a1"
"Kmt2c7",1.45908493175862e-257,1.6337795595055,0.559,0.161,2.92196348433981e-253,"18","Kmt2c"
"Btbd93",4.64087010137573e-257,1.83009494425528,0.467,0.119,9.29380646501503e-253,"18","Btbd9"
"Tbc1d44",8.70016715981226e-257,1.794311081146,0.478,0.123,1.742295475424e-252,"18","Tbc1d4"
"COX15",1.13737051412161e-256,1.02408559131776,1,0.871,2.27769819157994e-252,"18","COX1"
"Ppp1r12a4",3.4085426536733e-256,1.67282260984638,0.476,0.122,6.82594751824615e-252,"18","Ppp1r12a"
"Cox6a16",4.01826910827955e-256,1.16219290949521,0.829,0.306,8.04698571624062e-252,"18","Cox6a1"
"Lpp6",1.53332909433296e-254,1.54391154146356,0.587,0.176,3.0706448443112e-250,"18","Lpp"
"Ap1s32",1.64206690365544e-254,2.1778706860653,0.322,0.062,3.28840318126038e-250,"18","Ap1s3"
"Fnbp11",1.83283406776445e-254,2.12743640600485,0.356,0.074,3.67043350410509e-250,"18","Fnbp1"
"ND15",2.54731285263716e-254,0.989204622147185,1,0.789,5.10124871869118e-250,"18","ND1"
"Hectd16",5.82200803496347e-254,1.75014388883717,0.527,0.149,1.16591532908178e-249,"18","Hectd1"
"Ehf7",7.59369004659993e-254,1.17179086285033,0.835,0.322,1.5207123687321e-249,"18","Ehf"
"Cmip2",7.82346436485781e-254,1.94882261487394,0.413,0.096,1.56672697370642e-249,"18","Cmip"
"Efna54",1.51747419142734e-253,1.80887097579034,0.474,0.123,3.03889381575238e-249,"18","Efna5"
"Zfp521",7.61357555365319e-253,2.31076598517248,0.307,0.057,1.52469464037459e-248,"18","Zfp521"
"ND35",1.56377057368051e-252,1.02682422090904,0.996,0.632,3.13160695085259e-248,"18","ND3"
"Gtf3c12",1.95366329635378e-252,2.14315132927753,0.368,0.079,3.91240611727807e-248,"18","Gtf3c1"
"Maml34",3.20655270440515e-252,1.74661808364236,0.483,0.128,6.42144244584176e-248,"18","Maml3"
"Crebbp5",5.27015078909725e-252,1.78076961702319,0.488,0.13,1.05540039702462e-247,"18","Crebbp"
"Nfe2l24",1.46443426058209e-251,1.7902109223679,0.482,0.127,2.93267605024169e-247,"18","Nfe2l2"
"Man1a23",5.49928063808685e-251,1.95870859096117,0.418,0.1,1.10128594058327e-246,"18","Man1a2"
"Khdrbs32",1.85680528890424e-250,1.99355248950325,0.342,0.069,3.71843827155963e-246,"18","Khdrbs3"
"ND44",7.69076120539211e-250,0.929329662035954,1,0.849,1.54015183899182e-245,"18","ND4"
"Tfeb",8.12866385492418e-250,2.280344973659,0.311,0.059,1.62784622358712e-245,"18","Tfeb"
"Shisa51",9.26374135874699e-250,2.18786333243661,0.339,0.069,1.85515684450267e-245,"18","Shisa5"
"Sh3rf12",2.84893652177255e-249,2.0021581822132,0.378,0.084,5.70528027850171e-245,"18","Sh3rf1"
"Ezr4",4.57819805451897e-249,1.77894981166514,0.455,0.114,9.16829942397969e-245,"18","Ezr"
"Ddx57",2.41237004328647e-248,1.1169648248182,0.889,0.358,4.83101224868548e-244,"18","Ddx5"
"Ndfip16",2.47126801567706e-248,1.4406985839733,0.642,0.208,4.94896132819488e-244,"18","Ndfip1"
"Strn35",5.82334543030554e-248,1.7492850130789,0.496,0.135,1.16618315587299e-243,"18","Strn3"
"Lamp16",5.90746489004837e-248,1.47890513855575,0.633,0.203,1.18302891888109e-243,"18","Lamp1"
"Zswim62",8.18108720085923e-248,1.92145637997458,0.412,0.098,1.63834452284407e-243,"18","Zswim6"
"Ppp3ca5",1.19424330126934e-247,1.67976681529927,0.538,0.157,2.39159163512197e-243,"18","Ppp3ca"
"Phf21a4",1.55560721682934e-247,1.80330041850331,0.465,0.121,3.11525901242243e-243,"18","Phf21a"
"Fbxl71",1.98440631167462e-247,2.34025592948408,0.281,0.049,3.9739720797596e-243,"18","Fbxl7"
"Hivep24",2.09614917982565e-246,1.7267926960206,0.465,0.12,4.19774834751884e-242,"18","Hivep2"
"Sgms12",3.40895224590711e-246,1.90782301702876,0.421,0.102,6.82676776765358e-242,"18","Sgms1"
"ND54",6.99429959276078e-246,0.895987696807724,0.999,0.667,1.40067843644627e-241,"18","ND5"
"Nt5dc3",4.61021262963157e-245,2.15618004218132,0.339,0.07,9.23241181210018e-241,"18","Nt5dc3"
"Ecpas2",4.8099173074397e-245,1.78392002729843,0.471,0.124,9.63234039987874e-241,"18","Ecpas"
"G3bp21",7.63197084516813e-245,1.86441344403133,0.435,0.108,1.52837848145337e-240,"18","G3bp2"
"Pde4b6",7.81339643738825e-245,1.36127822471722,0.631,0.204,1.56471077055137e-240,"18","Pde4b"
"Epcam6",1.44008992229421e-244,1.07877042650772,0.915,0.4,2.88392407838638e-240,"18","Epcam"
"Ddx3x6",7.31686556447066e-244,1.6688288581155,0.545,0.162,1.46527549794089e-239,"18","Ddx3x"
"Rell14",1.15198659999115e-243,1.89589875598073,0.429,0.106,2.30696836514228e-239,"18","Rell1"
"Srgap1",1.73691819884655e-243,2.33901452181824,0.286,0.052,3.47835238501009e-239,"18","Srgap1"
"Ubc6",2.29340100109412e-243,1.13392010261796,0.935,0.484,4.59276484479109e-239,"18","Ubc"
"Ces1d3",1.75615646590716e-242,1.74139280658394,0.43,0.106,3.51687893862568e-238,"18","Ces1d"
"Itm2b7",3.32036794443042e-242,0.950111124497058,0.944,0.426,6.64936884551635e-238,"18","Itm2b"
"Pdia36",3.6570923041767e-242,1.44094502391845,0.632,0.205,7.32369304834426e-238,"18","Pdia3"
"Txnip5",4.25856301561955e-242,1.40703628410185,0.673,0.231,8.52819829507971e-238,"18","Txnip"
"Prkn3",1.24564786812835e-241,1.73678859064326,0.477,0.128,2.49453442071383e-237,"18","Prkn"
"H2-D16",1.72854342642668e-241,1.14522952041038,0.775,0.281,3.46158106576206e-237,"18","H2-D1"
"Mark22",3.32361716210942e-241,1.85220939008946,0.451,0.117,6.65587572884032e-237,"18","Mark2"
"Npepps5",1.37345287759019e-240,1.82758746620973,0.457,0.12,2.75047673266211e-236,"18","Npepps"
"Cldn75",1.74544581506266e-240,1.67189309907629,0.5,0.139,3.49542978924449e-236,"18","Cldn7"
"Kmt2e5",2.33015225678242e-239,1.58164648011455,0.548,0.162,4.66636290943248e-235,"18","Kmt2e"
"Baiap2l11",2.54132677581905e-239,2.12916992327174,0.39,0.092,5.08926100125522e-235,"18","Baiap2l1"
"Zbtb7c",4.53084956479367e-239,2.20908414704021,0.307,0.059,9.07347933845579e-235,"18","Zbtb7c"
"Mtdh6",2.37950423814711e-238,1.64085898091928,0.541,0.161,4.7651951873134e-234,"18","Mtdh"
"Pde7b1",2.80637243921184e-238,2.19016330180326,0.322,0.065,5.62004144676563e-234,"18","Pde7b"
"Clip41",2.84928648529686e-238,2.03177446482742,0.344,0.073,5.70598111545549e-234,"18","Clip4"
"Ogt6",3.32364850671692e-238,1.69619691285899,0.506,0.143,6.65593849955131e-234,"18","Ogt"
"Errfi18",3.96124674595978e-238,1.42300453419644,0.623,0.204,7.93279273345906e-234,"18","Errfi1"
"Qser13",5.80513691891049e-238,1.87180675513914,0.414,0.101,1.16253671938101e-233,"18","Qser1"
"Ppp2r5a1",6.43546316830276e-238,2.12612946895169,0.326,0.067,1.28876585408431e-233,"18","Ppp2r5a"
"Rb1cc11",3.28183053799748e-237,1.92782645318962,0.413,0.101,6.57219383539376e-233,"18","Rb1cc1"
"Slc16a111",3.49355464842547e-237,1.97993645064445,0.339,0.071,6.99619253893685e-233,"18","Slc16a11"
"Kctd15",1.07843840019506e-236,1.53282688300891,0.541,0.158,2.15968074023062e-232,"18","Kctd1"
"Tns38",1.74195701742151e-236,1.49098417254964,0.593,0.187,3.48844312308831e-232,"18","Tns3"
"Fam53b1",2.28804169607783e-236,2.03672626596152,0.371,0.084,4.58203230056547e-232,"18","Fam53b"
"Inpp5j2",7.532075836553e-236,1.9105262994533,0.386,0.09,1.5083735070281e-231,"18","Inpp5j"
"Baiap22",1.68371214446151e-235,1.98319756382438,0.401,0.097,3.37180194049862e-231,"18","Baiap2"
"Mt25",2.64436302546771e-235,1.29838024204517,0.578,0.172,5.29560139480163e-231,"18","Mt2"
"Ctnna16",1.01820916408035e-234,1.60055380206446,0.531,0.155,2.03906567198731e-230,"18","Ctnna1"
"Kif26b1",1.17185486635267e-233,2.3319563883437,0.284,0.053,2.34675655535785e-229,"18","Kif26b"
"Hspa95",1.28407706737949e-233,1.54699283112749,0.535,0.157,2.57149273513416e-229,"18","Hspa9"
"Pkp12",2.42888347829473e-233,2.18534558520646,0.314,0.063,4.86408205363302e-229,"18","Pkp1"
"Kat6b2",1.03725293679929e-232,1.8339306709122,0.439,0.114,2.07720273123426e-228,"18","Kat6b"
"Sel1l5",1.14829347898567e-232,1.71925288885567,0.493,0.141,2.2995725210167e-228,"18","Sel1l"
"Ndufa18",1.75972513566198e-232,1.03015763569195,0.804,0.301,3.52402555667667e-228,"18","Ndufa1"
"Tiparp1",2.3044164643987e-232,2.18107714064866,0.306,0.06,4.61482441160484e-228,"18","Tiparp"
"Znrf32",3.99033645784028e-232,1.88991172816308,0.412,0.102,7.99104779047095e-228,"18","Znrf3"
"Pten4",6.42524876552211e-232,1.6872109682435,0.496,0.141,1.28672031778346e-227,"18","Pten"
"Phip4",2.73804976937994e-230,1.74948586224218,0.455,0.121,5.48321846816026e-226,"18","Phip"
"Ifi27l2a5",2.9618676313544e-230,1.11919642354944,0.894,0.492,5.93143611855032e-226,"18","Ifi27l2a"
"Actn46",1.00419319968213e-229,1.57068490775364,0.542,0.164,2.01099730168343e-225,"18","Actn4"
"Alkbh52",2.97846020642962e-229,1.82481404495454,0.415,0.104,5.96466440939595e-225,"18","Alkbh5"
"Snx103",3.44615573545339e-229,1.50079263723321,0.494,0.137,6.90127147581896e-225,"18","Snx10"
"Myh141",4.6775025601966e-229,2.11742754165566,0.302,0.059,9.3671666270497e-225,"18","Myh14"
"Hsp90aa16",1.23725986572275e-228,1.24305624526045,0.704,0.248,2.47773660709638e-224,"18","Hsp90aa1"
"Mast43",1.35417384247238e-228,1.643560030398,0.483,0.136,2.71186853693519e-224,"18","Mast4"
"Son9",1.23541414740766e-227,1.1853307829447,0.752,0.282,2.47404037159858e-223,"18","Son"
"Atf36",1.19501731406705e-226,0.977545448654962,0.853,0.381,2.39314167315067e-222,"18","Atf3"
"Exoc48",5.72591371055305e-226,1.45940646646876,0.625,0.216,1.14667147967535e-221,"18","Exoc4"
"Pcbp26",1.42168900593908e-225,1.42488863890377,0.584,0.185,2.8470744032936e-221,"18","Pcbp2"
"Jun6",2.31843026658597e-225,0.908185200812309,0.945,0.509,4.64288845186506e-221,"18","Jun"
"Bmpr1a5",6.74320550547796e-225,1.75195204135156,0.454,0.123,1.35039433452702e-220,"18","Bmpr1a"
"Apobec34",1.01257756161447e-224,1.70654037444149,0.404,0.099,2.02778782488914e-220,"18","Apobec3"
"Dst2",7.19276426275949e-224,1.64343911558916,0.418,0.106,1.44042297126022e-219,"18","Dst"
"Bbx1",1.07753648428314e-223,1.87227720293549,0.392,0.096,2.15787456342542e-219,"18","Bbx"
"Fbxl176",2.06937902838138e-223,1.62860214806375,0.5,0.146,4.14413844223656e-219,"18","Fbxl17"
"Arfgef22",2.19930553495261e-223,1.90874614495247,0.387,0.094,4.4043292642961e-219,"18","Arfgef2"
"Hspa56",2.35023617820398e-223,1.3043531366336,0.71,0.27,4.70658297047129e-219,"18","Hspa5"
"Usp349",3.69927188322637e-223,1.50409928638373,0.543,0.166,7.40816187334914e-219,"18","Usp34"
"Pptc71",8.19437283791452e-223,2.05613151200258,0.323,0.068,1.64100510452076e-218,"18","Pptc7"
"Ddx66",8.96025870478647e-222,1.70603874194656,0.47,0.132,1.79438140822054e-217,"18","Ddx6"
"Lrp61",1.02235208181388e-221,1.91258604454458,0.395,0.098,2.04736227904048e-217,"18","Lrp6"
"Srrm29",1.17789807346282e-221,1.19585083696541,0.728,0.271,2.35885868191664e-217,"18","Srrm2"
"Ikzf3",1.24162109885876e-221,2.39484328781796,0.252,0.044,2.48647041257455e-217,"18","Ikzf3"
