"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prol15",6.19657537484506e-66,1.18787988828586,0.993,0.325,1.4256460964906e-61,"37_Homeostatic","Prol1"
"ND4L1",5.8139326493791e-64,2.30397131354884,0.85,0.318,1.33761148464265e-59,"37_Homeostatic","ND4L"
"Car65",2.48813689887922e-59,1.27777240461904,0.844,0.232,5.72445656325142e-55,"37_Homeostatic","Car6"
"Scgb2b275",3.93142965020307e-57,1.3354868403938,1,0.442,9.04504019622221e-53,"37_Homeostatic","Scgb2b27"
"Mucl25",8.67698276533135e-57,1.63266226832052,1,0.572,1.99631342481978e-52,"37_Homeostatic","Mucl2"
"Scgb1b275",3.5712723455745e-54,1.38510521146708,1,0.53,8.21642628546324e-50,"37_Homeostatic","Scgb1b27"
"CYTB",1.6354172806835e-53,2.2306223741876,0.959,0.782,3.76260453766852e-49,"37_Homeostatic","CYTB"
"Cyp2f2",2.30358492136975e-52,2.05574688367183,0.463,0.093,5.2998578285954e-48,"37_Homeostatic","Cyp2f2"
"ATP6",1.64709919560091e-50,2.17088990866287,0.966,0.901,3.78948111931902e-46,"37_Homeostatic","ATP6"
"COX1",2.23446346696607e-48,1.98991925051077,0.959,0.845,5.14083009844883e-44,"37_Homeostatic","COX1"
"ND4",1.52002564502839e-47,1.85132568612812,0.952,0.695,3.49712300151682e-43,"37_Homeostatic","ND4"
"COX2",6.41703989513124e-47,1.94415781213825,0.966,0.883,1.47636836867285e-42,"37_Homeostatic","COX2"
"COX3",1.10163415142272e-46,1.96271866559373,0.966,0.855,2.53452969217824e-42,"37_Homeostatic","COX3"
"Esrrg",2.17029303491435e-46,1.3540152878298,0.66,0.182,4.99319318542743e-42,"37_Homeostatic","Esrrg"
"ND5",8.05075314005015e-43,1.58617780995672,0.81,0.356,1.85223677493134e-38,"37_Homeostatic","ND5"
"Cacnb4",1.50521576278371e-41,2.26490877937705,0.306,0.053,3.46304990543649e-37,"37_Homeostatic","Cacnb4"
"Atp1b1",6.31008967353296e-41,1.64310278240595,0.592,0.168,1.45176233118973e-36,"37_Homeostatic","Atp1b1"
"ND2",2.66463321365774e-40,1.63640260805245,0.939,0.674,6.13052163466237e-36,"37_Homeostatic","ND2"
"Klk1b11",7.1789000557939e-39,0.293742101582681,0.469,0.11,1.6516495358365e-34,"37_Homeostatic","Klk1b11"
"ND1",1.88400596696404e-38,1.52135994910644,0.884,0.521,4.33453252819416e-34,"37_Homeostatic","ND1"
"ND3",2.40634618217299e-36,1.24963345359018,0.769,0.311,5.5362806613254e-32,"37_Homeostatic","ND3"
"ATP8",2.71550171937806e-35,1.70662977755256,0.667,0.256,6.24755480577311e-31,"37_Homeostatic","ATP8"
"Atp1a1",2.75794808848801e-35,1.87391615373888,0.592,0.202,6.34521116718437e-31,"37_Homeostatic","Atp1a1"
"Ppargc1a",3.76735158481773e-33,1.60880067299403,0.401,0.099,8.66754579119016e-29,"37_Homeostatic","Ppargc1a"
"mt-Rnr2",1.09114340683121e-30,1.44773169017148,0.946,0.883,2.51039363609657e-26,"37_Homeostatic","mt-Rnr2"
"mt-Rnr1",3.43087779425592e-29,1.35398724333818,0.884,0.745,7.89342054124458e-25,"37_Homeostatic","mt-Rnr1"
"Tfcp2l1",7.13787858555097e-24,1.06624874705989,0.517,0.173,1.64221172617771e-19,"37_Homeostatic","Tfcp2l1"
"Stxbp5l",2.16234339579583e-23,1.64511266692414,0.252,0.057,4.97490345070748e-19,"37_Homeostatic","Stxbp5l"
"G0s2",9.40964790148378e-22,1.21578679928348,0.381,0.116,2.16487769269437e-17,"37_Homeostatic","G0s2"
"Unc13b",7.03867264251646e-21,1.50572817497086,0.313,0.088,1.61938741486376e-16,"37_Homeostatic","Unc13b"
"Cadps2",3.44749793121761e-20,1.62980844234278,0.32,0.094,7.93165849035236e-16,"37_Homeostatic","Cadps2"
"Plet11",8.20159074784069e-20,1.41616452248185,0.361,0.114,1.88693998335571e-15,"37_Homeostatic","Plet1"
"Itprid1",1.93683463766978e-19,1.66220570129379,0.252,0.065,4.45607545088686e-15,"37_Homeostatic","Itprid1"
"Oxct1",1.99859811704618e-19,1.49890580381874,0.395,0.137,4.59817468788816e-15,"37_Homeostatic","Oxct1"
"Cracr2a",3.78214904025043e-19,1.63874103425614,0.279,0.078,8.70159029690416e-15,"37_Homeostatic","Cracr2a"
"Lars2",2.12918840340168e-18,0.629166964767438,0.537,0.216,4.89862375970624e-14,"37_Homeostatic","Lars2"
"Chchd10",5.49607224693834e-18,0.745922120175063,0.497,0.185,1.2644813418531e-13,"37_Homeostatic","Chchd10"
"Wfdc2",2.411508751082e-17,1.00388506125329,0.367,0.125,5.54815818361436e-13,"37_Homeostatic","Wfdc2"
"Shroom3",1.54679399336419e-16,1.63909127927907,0.293,0.092,3.55870894053299e-12,"37_Homeostatic","Shroom3"
"Tacc21",3.39679340500458e-15,1.13734555776005,0.327,0.113,7.81500258689403e-11,"37_Homeostatic","Tacc2"
"Stxbp6",2.0035305678187e-14,1.25081564547164,0.306,0.105,4.60952277738048e-10,"37_Homeostatic","Stxbp6"
"Naaladl2",2.7321264601135e-12,1.01677580307117,0.299,0.11,6.28580334678312e-08,"37_Homeostatic","Naaladl2"
"Iqgap2",1.35234577787639e-11,1.39209563564772,0.279,0.106,3.11134193116022e-07,"37_Homeostatic","Iqgap2"
"Mogat14",4.51548881183513e-11,0.946561147410886,0.49,0.251,1.03887851093891e-06,"37_Homeostatic","Mogat1"
"Spint21",3.7567417353493e-10,1.04952047906114,0.299,0.123,8.64313571051814e-06,"37_Homeostatic","Spint2"
"Runx2",5.72470771159007e-10,1.26027602604646,0.272,0.109,1.31708350320553e-05,"37_Homeostatic","Runx2"
"Meis2",7.64160435365484e-10,0.965216338320844,0.401,0.194,1.75810391364537e-05,"37_Homeostatic","Meis2"
"Ndufb91",1.80524999196437e-09,0.817615260445563,0.503,0.279,4.15333865651244e-05,"37_Homeostatic","Ndufb9"
"S100a1",3.292752020219e-09,0.406837958620481,0.381,0.178,7.57563457291785e-05,"37_Homeostatic","S100a1"
"Tesc1",4.46294178984278e-09,0.654944697020901,0.34,0.152,0.000102678901758913,"37_Homeostatic","Tesc"
"Chrm31",7.41095883992842e-09,0.818596099755069,0.306,0.134,0.000170503930030233,"37_Homeostatic","Chrm3"
"Aopep",1.2215805252022e-08,0.992340121029025,0.401,0.21,0.00028104903143327,"37_Homeostatic","Aopep"
"Uqcr10",4.8869611918384e-08,0.603384883912877,0.463,0.252,0.00112434316140626,"37_Homeostatic","Uqcr10"
"Atp5mc3",6.96218462581373e-08,0.896903725794945,0.401,0.221,0.00160178981686096,"37_Homeostatic","Atp5mc3"
"Auts21",9.3000033382521e-08,0.626770337942049,0.381,0.194,0.00213965176803166,"37_Homeostatic","Auts2"
"Mt11",1.39576060726836e-07,0.548160404116717,0.401,0.213,0.00321122642914231,"37_Homeostatic","Mt1"
"Pkp4",3.23133846912048e-07,0.816539448520114,0.361,0.188,0.00743434041590548,"37_Homeostatic","Pkp4"
"Plcb4",5.55390810115276e-07,0.94983932544227,0.347,0.186,0.0127778763683221,"37_Homeostatic","Plcb4"
"Atp5mc1",8.30830296782304e-07,0.596863146784171,0.442,0.257,0.0191149126380705,"37_Homeostatic","Atp5mc1"
"Erbin",2.02147161901934e-06,0.971602336856656,0.279,0.142,0.0465079975387779,"37_Homeostatic","Erbin"
"Ank3",4.96647541273638e-06,0.36163477227456,0.279,0.136,0.114263699820826,"37_Homeostatic","Ank3"
"Krt181",8.3113688816809e-06,0.369839240034274,0.354,0.19,0.191219663860833,"37_Homeostatic","Krt18"
"Cox5b",1.00690031723152e-05,0.664875451374691,0.456,0.291,0.231657555985455,"37_Homeostatic","Cox5b"
"Tmcc3",1.37525730987197e-05,0.571429259540538,0.313,0.168,0.316405449282245,"37_Homeostatic","Tmcc3"
"Itpr1",2.1531024977501e-05,0.829205967199241,0.259,0.135,0.495364291657364,"37_Homeostatic","Itpr1"
"Atp5f1b",7.31268660956939e-05,0.50852359002431,0.483,0.316,1,"37_Homeostatic","Atp5f1b"
"Pdgfd",8.89070184778155e-05,0.512664353884007,0.265,0.143,1,"37_Homeostatic","Pdgfd"
"Atp5f1a",0.000110330029097445,0.711298475971772,0.408,0.272,1,"37_Homeostatic","Atp5f1a"
"Cox6b1",0.00015836326012904,0.582538135565783,0.442,0.308,1,"37_Homeostatic","Cox6b1"
"Cd91",0.000248345674113342,0.541794385513804,0.388,0.249,1,"37_Homeostatic","Cd9"
"Magi1",0.000276743977733173,0.690196927575958,0.265,0.154,1,"37_Homeostatic","Magi1"
"Mdh1",0.000389693541996827,0.613204629639783,0.259,0.152,1,"37_Homeostatic","Mdh1"
"Cox6c",0.000641226840806186,0.350173181448316,0.524,0.392,1,"37_Homeostatic","Cox6c"
"Atp5me",0.00163955821866155,0.407966799473134,0.286,0.179,1,"37_Homeostatic","Atp5me"
"Mpc1",0.0016721461988338,0.413064528762466,0.265,0.163,1,"37_Homeostatic","Mpc1"
"Slc25a5",0.00325038630938913,0.32719223548428,0.395,0.28,1,"37_Homeostatic","Slc25a5"
"Neat11",0.00341321723329272,0.503501360647343,0.327,0.225,1,"37_Homeostatic","Neat1"
"Ndufa5",0.0038292436612325,0.432225436244718,0.259,0.164,1,"37_Homeostatic","Ndufa5"
"Cox4i1",0.00460547621877003,0.288000111708471,0.565,0.446,1,"37_Homeostatic","Cox4i1"
"Ndufc1",0.00490908970421759,0.305264650661808,0.259,0.165,1,"37_Homeostatic","Ndufc1"
"Cox5a",0.0052431704719477,0.299776512507523,0.456,0.344,1,"37_Homeostatic","Cox5a"
"Cox7a2",0.00782269292904032,0.273641553003745,0.435,0.331,1,"37_Homeostatic","Cox7a2"
"Muc191",0,3.97529349934165,1,0.032,0,"45_Homeostatic","Muc19"
"A2ml11",0,3.85340645671882,1,0.066,0,"45_Homeostatic","A2ml1"
"Bpifa22",0,4.25181027254568,0.935,0.063,0,"45_Homeostatic","Bpifa2"
"Pglyrp13",1.93884366622163e-256,3.8140390032276,0.972,0.083,4.46069762287611e-252,"45_Homeostatic","Pglyrp1"
"Dcpp12",1.5427141101759e-230,4.18629410432011,1,0.101,3.54932235328169e-226,"45_Homeostatic","Dcpp1"
"Lman1l1",1.63381970116711e-220,3.62437625832328,0.491,0.023,3.75892898647518e-216,"45_Homeostatic","Lman1l"
"Mup41",5.13998567159556e-213,4.86480605663712,0.463,0.022,1.18255650346399e-208,"45_Homeostatic","Mup4"
"Wfdc182",9.22740521721631e-208,3.04046488933968,0.972,0.1,2.12294911832496e-203,"45_Homeostatic","Wfdc18"
"Cldn103",1.95808947897752e-187,3.40502799033495,0.787,0.069,4.50497646428359e-183,"45_Homeostatic","Cldn10"
"Dcpp22",1.20234934123937e-172,4.10131037613916,1,0.138,2.76624512938942e-168,"45_Homeostatic","Dcpp2"
"Dcpp32",2.55441005613495e-172,4.29167644916639,1,0.142,5.87693121614968e-168,"45_Homeostatic","Dcpp3"
"Fxyd33",2.56454311657157e-140,2.79221101782561,0.852,0.102,5.90024434829622e-136,"45_Homeostatic","Fxyd3"
"Wfdc125",1.36020574129782e-137,3.15005151923655,1,0.177,3.12942534900389e-133,"45_Homeostatic","Wfdc12"
"Pigr1",1.59343988072711e-123,3.29098753088412,0.5,0.041,3.66602713358886e-119,"45_Homeostatic","Pigr"
"Mup61",1.0313968968853e-110,3.96841706455501,0.315,0.019,2.37293484066401e-106,"45_Homeostatic","Mup6"
"Nupr11",1.38606163225343e-107,2.18200886814143,0.972,0.186,3.18891199732547e-103,"45_Homeostatic","Nupr1"
"Kcne11",2.4794776524395e-102,3.63509435741292,0.37,0.028,5.70453423496755e-98,"45_Homeostatic","Kcne1"
"Chst91",2.24719716364142e-98,2.656675704933,0.611,0.073,5.17012651438983e-94,"45_Homeostatic","Chst9"
"Aqp51",2.05394707424215e-97,2.90707737530858,0.583,0.068,4.72551603370891e-93,"45_Homeostatic","Aqp5"
"Gfpt11",1.30786026540764e-92,2.85927439805685,0.537,0.061,3.00899411262336e-88,"45_Homeostatic","Gfpt1"
"Gm54221",3.30326444612885e-76,3.58223284732235,0.278,0.021,7.59982051120865e-72,"45_Homeostatic","Gm54221"
"Bglap32",4.11926182674344e-68,2.19351587113874,0.611,0.1,9.47718568478864e-64,"45_Homeostatic","Bglap3"
"Pde4d1",4.53767180223815e-67,1.98875839956609,0.676,0.122,1.04398215154093e-62,"45_Homeostatic","Pde4d"
"Creb3l11",1.75328005997163e-51,2.69794289643927,0.324,0.039,4.03377143397673e-47,"45_Homeostatic","Creb3l1"
"Mgat4a",5.43571174568688e-50,2.61996335616209,0.38,0.054,1.25059420133018e-45,"45_Homeostatic","Mgat4a"
"Mfsd4a1",9.42084487155651e-44,2.61694312038199,0.352,0.052,2.16745377959901e-39,"45_Homeostatic","Mfsd4a"
"Etv11",2.46919294804217e-40,2.64910464248416,0.278,0.036,5.68087221556063e-36,"45_Homeostatic","Etv1"
"St3gal11",4.85202731910282e-38,1.91417665026314,0.463,0.093,1.11630592530599e-33,"45_Homeostatic","St3gal1"
"Auts22",1.84605349671281e-31,1.23833341431088,0.676,0.194,4.24721527988715e-27,"45_Homeostatic","Auts2"
"Dnajc101",1.22320454501132e-22,2.17449682335402,0.25,0.047,2.81422669670755e-18,"45_Homeostatic","Dnajc10"
"Xbp11",1.98408534854248e-22,2.0021210004741,0.333,0.079,4.56478516139168e-18,"45_Homeostatic","Xbp1"
"Tacc22",6.43595708011048e-20,1.60730599532801,0.398,0.113,1.48072064542102e-15,"45_Homeostatic","Tacc2"
"Cd24a1",5.04140844423177e-15,1.18961390790345,0.472,0.171,1.1598768407644e-10,"45_Homeostatic","Cd24a"
"Sec11c1",8.81760405208389e-13,1.40292473601254,0.37,0.132,2.02866616426294e-08,"45_Homeostatic","Sec11c"
"Ssr41",1.79116234168425e-12,1.20323127707424,0.472,0.196,4.12092719951296e-08,"45_Homeostatic","Ssr4"
"Sec61b1",5.51368091296576e-12,0.87268137080675,0.509,0.213,1.26853256764603e-07,"45_Homeostatic","Sec61b"
"St3gal41",2.6542574227818e-11,0.968689579998061,0.417,0.166,6.10665005259409e-07,"45_Homeostatic","St3gal4"
"Phlda1",1.8065621665351e-10,1.11279678416664,0.333,0.123,4.1563575765473e-06,"45_Homeostatic","Phlda1"
"Cpd1",9.22422035739487e-07,1.16022103162073,0.306,0.137,0.0212221637762584,"45_Homeostatic","Cpd"
"Smim141",0.00160736595500603,0.583847920518499,0.25,0.14,1,"45_Homeostatic","Smim14"
"Wfdc126",1.0809116876e-254,3.26504216050113,0.955,0.176,2.48685351966132e-250,"26_Homeostatic","Wfdc12"
"Scgb2b266",7.51736355883709e-154,2.58455418488882,0.928,0.238,1.72951983398165e-149,"26_Homeostatic","Scgb2b26"
"Pip6",5.43816076181672e-125,2.22965651454432,0.901,0.255,1.25115764647117e-120,"26_Homeostatic","Pip"
"Car66",1.17806854208815e-118,1.91633907882283,0.883,0.231,2.71038229478221e-114,"26_Homeostatic","Car6"
"Prol16",3.94856268285865e-110,2.45422033983224,0.933,0.325,9.0844581644529e-106,"26_Homeostatic","Prol1"
"Nupr12",9.06835962006164e-102,3.30969898066243,0.7,0.186,2.08635749778758e-97,"26_Homeostatic","Nupr1"
"Gm532366",4.49232727948153e-98,2.37385566421055,0.915,0.406,1.03354973719031e-93,"26_Homeostatic","Gm53236"
"Mucl26",5.04805376802076e-91,2.37231726733501,0.96,0.571,1.16140573040854e-86,"26_Homeostatic","Mucl2"
"Scgb1b276",5.73425363082506e-90,2.19459760958571,0.96,0.529,1.31927973284392e-85,"26_Homeostatic","Scgb1b27"
"Scgb2b276",3.68013488313045e-86,1.93443922640659,0.946,0.442,8.46688632561824e-82,"26_Homeostatic","Scgb2b27"
"Copz21",3.32115242049723e-59,2.95384234046265,0.26,0.042,7.64097537383798e-55,"26_Homeostatic","Copz2"
"Fxyd34",4.46051896224196e-53,2.12878924789863,0.413,0.102,1.02623159764301e-48,"26_Homeostatic","Fxyd3"
"Sec61b2",2.58190604588749e-40,1.92591344681847,0.543,0.213,5.94019123977334e-36,"26_Homeostatic","Sec61b"
"Cmpk11",2.1779345217566e-38,2.54552678583922,0.314,0.083,5.01077395420542e-34,"26_Homeostatic","Cmpk1"
"Tesc2",7.29325049206158e-33,1.73679233259746,0.43,0.152,1.67795814070861e-28,"26_Homeostatic","Tesc"
"Chpt11",8.35224202585423e-33,2.14223878371432,0.256,0.063,1.92160032288828e-28,"26_Homeostatic","Chpt1"
"Smim142",1.52622143520511e-31,2.10639075900152,0.39,0.139,3.5113776559764e-27,"26_Homeostatic","Smim14"
"A630073D07Rik3",2.09181919693645e-28,1.58815357341643,0.251,0.066,4.8126484263917e-24,"26_Homeostatic","A630073D07Rik"
"Bag11",2.19120865298967e-27,2.05988577208304,0.345,0.121,5.04131374793332e-23,"26_Homeostatic","Bag1"
"Cldn104",7.32008977210192e-27,1.87755078383774,0.251,0.069,1.68413305386749e-22,"26_Homeostatic","Cldn10"
"Rps27l1",8.54766523967953e-18,1.36820606592395,0.471,0.243,1.96656134169307e-13,"26_Homeostatic","Rps27l"
"Mien11",1.70443174533013e-14,1.561561989908,0.26,0.106,3.92138611648103e-10,"26_Homeostatic","Mien1"
"Krt182",2.09433417247905e-13,0.797145475012497,0.39,0.19,4.81843463062255e-09,"26_Homeostatic","Krt18"
"Tceal91",1.01061158780392e-12,1.66564567408831,0.305,0.149,2.32511408006049e-08,"26_Homeostatic","Tceal9"
"Srp91",6.4732156118496e-12,1.38632780511563,0.314,0.158,1.48929271581824e-07,"26_Homeostatic","Srp9"
"Serf21",1.0677119007008e-11,1.14593264473081,0.574,0.436,2.45648476994233e-07,"26_Homeostatic","Serf2"
"Nme21",1.40373278283566e-11,1.03394400236867,0.552,0.394,3.22956801347001e-07,"26_Homeostatic","Nme2"
"Smco4",2.25298716779649e-11,1.14404529156877,0.296,0.139,5.18344757694938e-07,"26_Homeostatic","Smco4"
"Rpl36al1",2.3261137176403e-11,1.26919082757521,0.502,0.346,5.35168983017503e-07,"26_Homeostatic","Rpl36al"
"Mogat15",3.32714707797375e-08,0.656705538007271,0.417,0.251,0.00076547672822942,"26_Homeostatic","Mogat1"
"Sec11c2",9.63257634378316e-08,0.865123615200306,0.256,0.132,0.00221616683941419,"26_Homeostatic","Sec11c"
"Dbi1",2.97923805473151e-07,0.937094364036606,0.278,0.156,0.00685433299252078,"26_Homeostatic","Dbi"
"Rpl22l11",4.39140414128741e-07,0.859343030725817,0.39,0.255,0.0101033035078599,"26_Homeostatic","Rpl22l1"
"Sec61g1",8.44022442831994e-07,1.05249755818579,0.336,0.215,0.0194184243422357,"26_Homeostatic","Sec61g"
"H2aj1",0.000122693541808997,0.888776103453505,0.296,0.203,1,"26_Homeostatic","H2aj"
"Micos10",0.00032362403466402,0.671272565772491,0.269,0.179,1,"26_Homeostatic","Micos10"
"Hint1",0.000590394071605424,0.666491667475052,0.399,0.312,1,"26_Homeostatic","Hint1"
"Eif5a",0.00208943799711747,0.649149713803344,0.318,0.238,1,"26_Homeostatic","Eif5a"
"Pdcd41",0.00405855204702897,0.579435272258498,0.251,0.179,1,"26_Homeostatic","Pdcd4"
"Dstn1",0.00684224930778895,0.321928788780173,0.309,0.229,1,"26_Homeostatic","Dstn"
"Epha7",0,5.76383415240301,0.344,0.009,0,"35_Homeostatic","Epha7"
"A2ml12",3.110534141091e-306,1.31702048747402,0.918,0.066,7.15640589840807e-302,"35_Homeostatic","A2ml1"
"Bpifa23",2.07456366218755e-294,3.77495024221757,0.869,0.063,4.7729486175949e-290,"35_Homeostatic","Bpifa2"
"Etv12",7.36515299883643e-243,4.22838309100222,0.598,0.036,1.6945007504423e-238,"35_Homeostatic","Etv1"
"Dcpp13",4.77500867963207e-223,3.39324449611633,0.951,0.101,1.09858624692295e-218,"35_Homeostatic","Dcpp1"
"Gm542211",5.4211291897145e-214,5.02129637146377,0.426,0.021,1.24723919267762e-209,"35_Homeostatic","Gm54221"
"Mgat4a1",1.10853279748781e-211,4.14320713003137,0.68,0.053,2.5504014071802e-207,"35_Homeostatic","Mgat4a"
"Pglyrp14",9.31832448832675e-208,3.4812319095269,0.844,0.083,2.14386691502934e-203,"35_Homeostatic","Pglyrp1"
"Dcpp23",2.09185404700961e-192,3.86140583513489,1,0.138,4.812728605955e-188,"35_Homeostatic","Dcpp2"
"Glis3",3.47950300963572e-191,4.33464444788325,0.418,0.022,8.0052925742689e-187,"35_Homeostatic","Glis3"
"Dcpp33",2.7198273291563e-188,3.88960017617548,1,0.142,6.25750673618989e-184,"35_Homeostatic","Dcpp3"
"Wfdc183",5.52112506515164e-179,2.48484584606474,0.877,0.1,1.27024524373944e-174,"35_Homeostatic","Wfdc18"
"Chst92",1.3515891578141e-157,3.72740502687526,0.697,0.073,3.1096011753829e-153,"35_Homeostatic","Chst9"
"Epha51",1.15250457442154e-125,3.41151217389439,0.426,0.034,2.65156727437165e-121,"35_Homeostatic","Epha5"
"Pigr2",2.56269070135284e-99,3.18163648954881,0.426,0.041,5.89598249660248e-95,"35_Homeostatic","Pigr"
"Kcne12",2.63945229363327e-94,3.62697932522905,0.336,0.028,6.07258789196206e-90,"35_Homeostatic","Kcne1"
"Mup42",1.63348084242016e-92,3.29878455532349,0.295,0.022,3.75814937415606e-88,"35_Homeostatic","Mup4"
"Mup62",7.86191890180064e-80,3.79240595824116,0.254,0.019,1.80879168173727e-75,"35_Homeostatic","Mup6"
"Auts23",5.89882425078753e-74,2.54965832404211,0.811,0.194,1.35714249537869e-69,"35_Homeostatic","Auts2"
"Pde4d2",6.61596679979679e-70,2.30857860383701,0.639,0.122,1.52213548162925e-65,"35_Homeostatic","Pde4d"
"St3gal12",4.59225300342633e-48,2.30811244755177,0.475,0.093,1.0565396484983e-43,"35_Homeostatic","St3gal1"
"Aqp52",2.43167601904879e-45,2.38114477267759,0.393,0.068,5.59455701702555e-41,"35_Homeostatic","Aqp5"
"Kcnn41",4.29502386407141e-44,3.26694758450527,0.27,0.036,9.88156140406909e-40,"35_Homeostatic","Kcnn4"
"Bglap33",3.31584584430491e-41,2.16881027766144,0.467,0.1,7.6287665339923e-37,"35_Homeostatic","Bglap3"
"Fxyd35",6.10807478020128e-40,1.82629046352366,0.475,0.103,1.40528476468091e-35,"35_Homeostatic","Fxyd3"
"ND4L2",1.2508196319789e-32,1.44609207930121,0.82,0.318,2.87776072729385e-28,"35_Homeostatic","ND4L"
"Cldn105",5.61161491220091e-29,2.12892370185307,0.328,0.069,1.29106424285006e-24,"35_Homeostatic","Cldn10"
"Phlda11",1.78280999211177e-28,1.95891673919152,0.451,0.123,4.10171094885155e-24,"35_Homeostatic","Phlda1"
"Naaladl21",2.65574511488645e-26,2.00038574697936,0.41,0.11,6.11007278581926e-22,"35_Homeostatic","Naaladl2"
"Kcnma1",1.09391382389577e-23,0.900731348800303,0.418,0.114,2.51676753463701e-19,"35_Homeostatic","Kcnma1"
"Ncald",2.12417834795035e-20,2.05249817730982,0.287,0.071,4.88709712512938e-16,"35_Homeostatic","Ncald"
"CYTB1",3.58971129378084e-20,0.922272799247531,0.984,0.782,8.25884877360158e-16,"35_Homeostatic","CYTB"
"Clcn3",2.05285597441395e-19,2.14268120512576,0.262,0.063,4.72300574033418e-15,"35_Homeostatic","Clcn3"
"ND41",3.32105730450274e-18,0.813773701090545,0.951,0.696,7.64075654046944e-14,"35_Homeostatic","ND4"
"ATP61",5.32931867876038e-18,0.974344696507721,0.992,0.901,1.2261163484224e-13,"35_Homeostatic","ATP6"
"COX21",2.06800409047145e-16,0.880934563478895,0.984,0.883,4.75785701094767e-12,"35_Homeostatic","COX2"
"Tcn2",7.00498774084937e-16,1.78470675731787,0.295,0.088,1.61163752953721e-11,"35_Homeostatic","Tcn2"
"Atp2a31",2.59496369315264e-15,1.79993671794179,0.287,0.085,5.97023296883629e-11,"35_Homeostatic","Atp2a3"
"COX31",3.44468068281309e-15,0.766828729353436,0.992,0.855,7.92517684694807e-11,"35_Homeostatic","COX3"
"Xbp12",3.68587065149785e-13,1.97102446757645,0.254,0.079,8.48008260790110e-09,"35_Homeostatic","Xbp1"
"ND21",2.45052040808802e-12,0.643561934655034,0.902,0.674,5.63791230288811e-08,"35_Homeostatic","ND2"
"Gmds",1.17747686973406e-10,1.68380714010337,0.262,0.094,2.70902103419714e-06,"35_Homeostatic","Gmds"
"ND51",1.42390810578732e-10,0.789597834054694,0.623,0.357,3.2759853789849e-06,"35_Homeostatic","ND5"
"Elmo1",5.76536415969698e-10,1.37104615575596,0.369,0.165,1.32643733222148e-05,"35_Homeostatic","Elmo1"
"Cpd2",1.1868528093805e-09,1.32784376101441,0.328,0.137,2.73059225854171e-05,"35_Homeostatic","Cpd"
