"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Acyp1",7.25275818177594e-29,1.93489909799055,0.313,0.09,1.38302845768285e-24,"5","Acyp1"
"Rbbp4",9.17087147592265e-29,1.71815077993827,0.313,0.089,1.74879348174369e-24,"5","Rbbp4"
"Hnrnpa3",1.03689065402613e-28,1.51656362531122,0.509,0.206,1.97724678816243e-24,"5","Hnrnpa3"
"Cdkn1a",1.06474482231504e-28,2.29423983673999,0.252,0.063,2.03036190167256e-24,"5","Cdkn1a"
"Rheb1",2.22925100267048e-28,1.31894812132081,0.528,0.214,4.25095873699234e-24,"5","Rheb"
"Tpi11",3.49956162984522e-28,1.15983748236532,0.734,0.394,6.67331407195185e-24,"5","Tpi1"
"Dleu2",3.53583630987928e-28,1.96254452565612,0.28,0.076,6.74248625930879e-24,"5","Dleu2"
"Psmb31",3.58851761324813e-28,1.52912306784053,0.495,0.199,6.84294423670286e-24,"5","Psmb3"
"Atp5po",4.16452261178127e-28,1.23181358237207,0.752,0.448,7.94132816840571e-24,"5","Atp5po"
"Snrpd21",5.35913371141351e-28,1.52439503560166,0.491,0.2,1.02193320742944e-23,"5","Snrpd2"
"Oaz12",6.20975380893915e-28,1.38851322702224,0.565,0.259,1.18413795382661e-23,"5","Oaz1"
"Vdac11",1.27901026132494e-27,1.68451336645261,0.435,0.163,2.43894466732054e-23,"5","Vdac1"
"Atp5pb1",1.37521673590305e-27,1.06894371409466,0.78,0.491,2.62240079369353e-23,"5","Atp5pb"
"Dynll2",2.00032674750982e-27,1.45348387517104,0.477,0.186,3.81442307482648e-23,"5","Dynll2"
"Eif12",2.10606997270437e-27,0.748560977687784,0.953,0.863,4.01606483094997e-23,"5","Eif1"
"Hp1bp3",2.38007242606392e-27,1.69781504442632,0.341,0.106,4.53856010926129e-23,"5","Hp1bp3"
"Lyar",2.53363570168924e-27,1.70113540271793,0.346,0.109,4.83138991955121e-23,"5","Lyar"
"Cetn3",2.94016809518871e-27,1.81164696008364,0.318,0.096,5.60660654071535e-23,"5","Cetn3"
"Tspo2",4.57499363371005e-27,1.349263231965,0.607,0.296,8.72405536012169e-23,"5","Tspo"
"Hnrnpf1",5.26825241470392e-27,1.35403383874598,0.542,0.237,1.00460305295989e-22,"5","Hnrnpf"
"Cwc15",8.14669117448512e-27,1.91333472497203,0.341,0.112,1.55349254006257e-22,"5","Cwc15"
"Ndufa4",1.03530676481846e-26,0.711795337816338,0.93,0.841,1.97422646983232e-22,"5","Ndufa4"
"Raly",1.34137453259502e-26,1.49670229458066,0.364,0.119,2.55786709620544e-22,"5","Raly"
"S100a11",1.80481460662489e-26,1.68246757486268,0.379,0.132,3.441600973373e-22,"5","S100a11"
"Ssb1",3.14440947435682e-26,1.40994120577743,0.5,0.212,5.99607442665103e-22,"5","Ssb"
"Cox5a1",3.15567467487608e-26,0.884769725007134,0.855,0.687,6.01755603752119e-22,"5","Cox5a"
"Mrpl51",4.38129963584259e-26,1.46724619584074,0.463,0.183,8.35470027558823e-22,"5","Mrpl51"
"Cbx3",4.88113059399042e-26,1.67910835617403,0.369,0.126,9.30782792968033e-22,"5","Cbx3"
"Rps201",4.92154321730296e-26,0.59564685086539,1,0.99,9.38489076107502e-22,"5","Rps20"
"Rpl151",5.40295210769089e-26,0.666297558232718,0.972,0.936,1.03028893741558e-21,"5","Rpl15"
"Phlda3",5.50957554138972e-26,1.85570101023081,0.341,0.112,1.05062095998761e-21,"5","Phlda3"
"Tssc4",9.90002582386804e-26,1.87512435971378,0.266,0.074,1.8878359243534e-21,"5","Tssc4"
"Hmgn5",1.17106145801634e-25,1.67448986681454,0.322,0.101,2.23309709429136e-21,"5","Hmgn5"
"Tceal9",1.72312470097838e-25,0.928087863056949,0.822,0.635,3.28582649229568e-21,"5","Tceal9"
"Gm387331",1.8745695954036e-25,1.49994400374174,0.486,0.205,3.57461676147513e-21,"5","Gm38733"
"Nop56",2.06735150103819e-25,1.82399215050347,0.257,0.069,3.94223257732972e-21,"5","Nop56"
"Arf6",2.33014396112382e-25,1.68772646041239,0.369,0.129,4.44335151946701e-21,"5","Arf6"
"Cyb5r3",2.7239102837765e-25,1.94484654537785,0.262,0.073,5.19422452013342e-21,"5","Cyb5r3"
"Fth12",4.66519126273016e-25,0.552375388322778,0.986,0.97,8.89605321890014e-21,"5","Fth1"
"Nfic",6.10956579073463e-25,1.615318830874,0.355,0.121,1.16503310063519e-20,"5","Nfic"
"Cnot6l",6.31300857432771e-25,1.93956100542722,0.276,0.08,1.20382760503855e-20,"5","Cnot6l"
"Eny21",7.57700622504233e-25,1.15362559595362,0.645,0.324,1.44485931705332e-20,"5","Eny2"
"Serpinb6a",8.49876222563081e-25,1.82182105146184,0.299,0.092,1.62062896880554e-20,"5","Serpinb6a"
"Rbx12",9.7357065566454e-25,1.12187194872346,0.664,0.358,1.85650188328671e-20,"5","Rbx1"
"Smc3",1.07832500870494e-24,1.56905103529883,0.369,0.13,2.05625795909946e-20,"5","Smc3"
"Cenpv",1.40483053887128e-24,1.6568021167824,0.332,0.109,2.67887135457364e-20,"5","Cenpv"
"Lage3",2.9035194408115e-24,1.49029699927861,0.411,0.155,5.53672122168345e-20,"5","Lage3"
"Wfdc182",4.88019166290826e-24,0.930716332236201,0.598,0.288,9.30603748199976e-20,"5","Wfdc18"
"Brd8",5.63962282858e-24,1.6079707344717,0.299,0.092,1.07541967718192e-19,"5","Brd8"
"Polr3k",1.02928799601458e-23,1.8253187667265,0.266,0.078,1.9627492796002e-19,"5","Polr3k"
"Pcmt1",1.27813521726771e-23,1.61770374784233,0.304,0.096,2.43727604580779e-19,"5","Pcmt1"
"Uchl3",2.00931139183892e-23,1.57865552977817,0.341,0.116,3.83155589309764e-19,"5","Uchl3"
"Fabp52",2.16065450574383e-23,0.892346852231866,0.893,0.758,4.12015207700291e-19,"5","Fabp5"
"Sumo3",2.28776890037421e-23,1.62792701159737,0.313,0.102,4.36254651612358e-19,"5","Sumo3"
"Commd32",2.30847886352925e-23,1.38429259699036,0.509,0.235,4.40203834486394e-19,"5","Commd3"
"Srsf21",2.39609314664018e-23,1.11934910653117,0.481,0.2,4.56911002132817e-19,"5","Srsf2"
"Rer12",2.80597226068447e-23,1.14023468010268,0.598,0.289,5.35070850389922e-19,"5","Rer1"
"Bax1",2.88766570321647e-23,1.56660430781082,0.407,0.16,5.50648972946348e-19,"5","Bax"
"Hsp90ab11",4.1934282305777e-23,0.92919124889036,0.897,0.758,7.99644829288861e-19,"5","Hsp90ab1"
"Rap1a",4.23839814741045e-23,1.44104828093448,0.425,0.171,8.082201427297e-19,"5","Rap1a"
"Coa32",4.89092329891466e-23,1.26776400552613,0.477,0.201,9.32650163870037e-19,"5","Coa3"
"Cdc421",6.45786733201757e-23,1.5406303128857,0.416,0.169,1.23145072154243e-18,"5","Cdc42"
"Tcp1",7.56864316097791e-23,1.42264374336227,0.364,0.131,1.44326456436688e-18,"5","Tcp1"
"Pycard2",9.69749625104197e-23,1.31325758841526,0.509,0.234,1.84921556011119e-18,"5","Pycard"
"Hnrnpul2",1.1319352688502e-22,1.62095466181182,0.271,0.081,2.15848736417044e-18,"5","Hnrnpul2"
"Gng52",1.3660099684711e-22,0.914842047712825,0.776,0.528,2.60484440887753e-18,"5","Gng5"
"Vdac21",1.83355638734601e-22,1.19607086007632,0.575,0.288,3.4964086750301e-18,"5","Vdac2"
"Fau1",4.3597543318607e-22,0.567072307798695,0.995,0.985,8.31361553542517e-18,"5","Fau"
"Med28",8.20655528839799e-22,1.72906063834928,0.276,0.087,1.56490802794461e-17,"5","Med28"
"Uchl5",8.98902849272135e-22,1.4230409793909,0.393,0.155,1.71411784327703e-17,"5","Uchl5"
"Pgam1",1.11331048961984e-21,1.48239702216003,0.369,0.139,2.12297177265608e-17,"5","Pgam1"
"Set",1.11905929352075e-21,1.3991868749758,0.397,0.157,2.13393416681472e-17,"5","Set"
"Psma22",1.12571848822898e-21,1.17366646539919,0.561,0.279,2.14663258520384e-17,"5","Psma2"
"Pkm1",1.14852195214073e-21,1.34128593955705,0.397,0.154,2.19011651053716e-17,"5","Pkm"
"Pcbp21",1.18787965534558e-21,1.22141223630726,0.495,0.225,2.26516771477848e-17,"5","Pcbp2"
"Ptp4a21",1.71528406260488e-21,1.3025799415897,0.458,0.197,3.27087517898124e-17,"5","Ptp4a2"
"Antkmt",1.79802527066632e-21,1.27046215761897,0.425,0.173,3.42865438863361e-17,"5","Antkmt"
"Snx3",2.06365760310091e-21,1.40252838206519,0.379,0.145,3.93518868335313e-17,"5","Snx3"
"Mrpl331",4.25116772118538e-21,1.36842317149857,0.449,0.196,8.10655172752841e-17,"5","Mrpl33"
"Ptges3",4.57715572272053e-21,1.80452228630524,0.257,0.079,8.72817824765578e-17,"5","Ptges3"
"Suz12",4.69201283878504e-21,1.62503810044962,0.294,0.098,8.94719928227919e-17,"5","Suz12"
"Rdx",4.91101363021789e-21,1.19442434766115,0.547,0.271,9.3648118914625e-17,"5","Rdx"
"G3bp1",5.01358686618314e-21,1.51150375150241,0.28,0.089,9.56040879512462e-17,"5","G3bp1"
"Tbca2",5.4550105408674e-21,1.2774098898685,0.523,0.258,1.040215960038e-16,"5","Tbca"
"Crybg1",7.05548889215809e-21,1.66471439326066,0.252,0.076,1.34541117684563e-16,"5","Crybg1"
"Mrpl571",1.17234293282377e-20,1.14695195256932,0.519,0.245,2.23554073860164e-16,"5","Mrpl57"
"Smchd1",1.2884888271744e-20,1.67965659327111,0.276,0.09,2.45701934453886e-16,"5","Smchd1"
"Cnih1",1.50824283647637e-20,1.67183623728804,0.252,0.077,2.87606826487679e-16,"5","Cnih1"
"Cdk2ap2",1.67216969853142e-20,1.47903308696077,0.336,0.124,3.18866039812956e-16,"5","Cdk2ap2"
"Rac1",2.22822045425138e-20,1.43102059257821,0.374,0.147,4.24899358421195e-16,"5","Rac1"
"Lcorl",2.29310511604476e-20,1.29097939948506,0.453,0.199,4.37272214578576e-16,"5","Lcorl"
"Dhrs41",2.57661140816129e-20,1.16004560125998,0.523,0.255,4.91334029422277e-16,"5","Dhrs4"
"Tmem14c2",2.74104659816635e-20,1.26976876938913,0.509,0.249,5.22690175804342e-16,"5","Tmem14c"
"Acp1",3.3995309610183e-20,1.58660418128242,0.336,0.126,6.4825655895658e-16,"5","Acp1"
"Usp14",3.61147832634273e-20,1.64438459566382,0.257,0.08,6.88672802050295e-16,"5","Usp14"
"Psmb12",3.73328368561464e-20,1.14738822992615,0.542,0.27,7.11899866009856e-16,"5","Psmb1"
"Nedd82",4.25102242535485e-20,1.01718840134307,0.603,0.313,8.10627466290917e-16,"5","Nedd8"
"Rps15a2",4.60748322869067e-20,0.615198694794034,0.921,0.853,8.78600976879024e-16,"5","Rps15a"
"Psmb21",9.37381354191861e-20,1.3745308206211,0.435,0.193,1.78749250430846e-15,"5","Psmb2"
"Csrp11",9.75451989030149e-20,1.27607299175303,0.407,0.17,1.86008939788159e-15,"5","Csrp1"
"Sub12",1.00471929241764e-19,1.29863913892047,0.463,0.213,1.9158992187112e-15,"5","Sub1"
"Pnrc2",1.12694184033766e-19,1.5724958163386,0.308,0.11,2.14896539533989e-15,"5","Pnrc2"
"Atp5pd",1.17640750106482e-19,0.737793352886174,0.827,0.672,2.24329146378051e-15,"5","Atp5pd"
"Rps111",1.28256871179889e-19,0.56655619953461,0.986,0.936,2.4457302765293e-15,"5","Rps11"
"Ndufc22",1.35332287548331e-19,0.997372255038664,0.598,0.309,2.58065139125913e-15,"5","Ndufc2"
"Mrpl42",1.46174030738578e-19,1.31774162579635,0.411,0.173,2.78739259215395e-15,"5","Mrpl42"
"Rps191",1.63762351255955e-19,0.526142356175053,0.981,0.967,3.1227842760998e-15,"5","Rps19"
"Pbdc1",1.89086312393747e-19,1.61676860763818,0.271,0.09,3.60568689103637e-15,"5","Pbdc1"
"Rps51",1.94145843701726e-19,0.559890004366178,0.981,0.965,3.70216709354821e-15,"5","Rps5"
"D8Ertd738e",2.72364562915267e-19,0.979896681630846,0.659,0.379,5.19371985023123e-15,"5","D8Ertd738e"
"Gna11",3.7815604758074e-19,1.60986734515062,0.28,0.097,7.21105767131714e-15,"5","Gna11"
"Ywhae1",3.82599139559992e-19,1.12799833739357,0.533,0.269,7.29578299226948e-15,"5","Ywhae"
"Ldha1",5.39417955653141e-19,1.36251270321731,0.402,0.174,1.02861609963498e-14,"5","Ldha"
"Arf51",6.30308069432563e-19,0.77971129474004,0.841,0.629,1.20193445760095e-14,"5","Arf5"
"Rps31",6.73913483725312e-19,0.495435317150203,0.991,0.967,1.2850856221158e-14,"5","Rps3"
"Psma72",9.56689564199909e-19,1.10013576793121,0.659,0.401,1.82431132997281e-14,"5","Psma7"
"Mphosph8",9.82483045466255e-19,1.45766993625765,0.346,0.136,1.8734969193996e-14,"5","Mphosph8"
"Psma1",1.09642746144663e-18,1.5569902661197,0.318,0.121,2.09077752623257e-14,"5","Psma1"
"Naa50",1.18660420966088e-18,1.20808106148881,0.379,0.153,2.26273556740233e-14,"5","Naa50"
"Pfdn1",1.33317852060624e-18,1.32357704067037,0.393,0.167,2.54223812094404e-14,"5","Pfdn1"
"Fat1",1.5186987575661e-18,1.74473228823049,0.257,0.086,2.89600666080279e-14,"5","Fat1"
"Mrpl202",1.7103958260442e-18,1.06837287300557,0.514,0.249,3.26155380068368e-14,"5","Mrpl20"
"Trir",1.86738391236987e-18,1.2947390823686,0.397,0.171,3.56091438249811e-14,"5","Trir"
"Anapc131",2.32043539393734e-18,1.27064585384404,0.486,0.245,4.42483825269911e-14,"5","Anapc13"
"Prelid11",2.4421950599225e-18,1.1091694393746,0.444,0.195,4.65702175976621e-14,"5","Prelid1"
"Rps241",2.48280668535563e-18,0.392839572925911,1,0.995,4.73446406830465e-14,"5","Rps24"
"Brk1",2.97342605906427e-18,1.46171110147952,0.364,0.151,5.67002615202966e-14,"5","Brk1"
"Mrps17",3.56476809703131e-18,1.43458045890012,0.294,0.106,6.797656284229e-14,"5","Mrps17"
"Hnrnpk1",3.65109265840609e-18,1.13768891495008,0.472,0.222,6.96226859031458e-14,"5","Hnrnpk"
"Etfb",4.50642191486276e-18,0.929615308666221,0.64,0.364,8.5932959494518e-14,"5","Etfb"
"Uqcrfs12",4.77984034039027e-18,1.12325252693756,0.551,0.29,9.1146775450902e-14,"5","Uqcrfs1"
"Cox5b1",5.50591483669416e-18,0.820345082828315,0.743,0.539,1.04992290020921e-13,"5","Cox5b"
"Mrps143",5.56906811951567e-18,1.08356270103369,0.561,0.299,1.06196559971044e-13,"5","Mrps14"
"Etfa",6.90132965994682e-18,1.17803901989316,0.402,0.174,1.31601455285526e-13,"5","Etfa"
"Hsp90b1",7.60579159950904e-18,1.11353506784919,0.72,0.503,1.45034840011038e-13,"5","Hsp90b1"
"Ywhaq",7.65407579292617e-18,1.42225930098085,0.313,0.118,1.45955571295309e-13,"5","Ywhaq"
"Tbcb",9.56446846866802e-18,1.68956583028254,0.252,0.086,1.8238484922903e-13,"5","Tbcb"
"Ctcf",1.30972825885252e-17,1.55436956596056,0.252,0.084,2.49752081680587e-13,"5","Ctcf"
"Uqcr10",1.34703033365655e-17,0.90352611214913,0.738,0.537,2.56865214324968e-13,"5","Uqcr10"
"Rab5if2",1.358558537776e-17,1.13328807481366,0.533,0.282,2.59063527568506e-13,"5","Rab5if"
"Atp5mc3",1.38028653896069e-17,0.72726219238619,0.836,0.621,2.63206840114413e-13,"5","Atp5mc3"
"Ndufb12",1.4873623240646e-17,1.07381245943505,0.575,0.318,2.83625121575879e-13,"5","Ndufb1"
"Selenow2",1.49028292268113e-17,1.18140018897458,0.458,0.222,2.84182050526064e-13,"5","Selenow"
"Tmem256",2.42990105543899e-17,1.22061307521381,0.416,0.191,4.63357832261661e-13,"5","Tmem256"
"Ncl1",2.45762012742675e-17,1.15631859887276,0.467,0.23,4.68643582099007e-13,"5","Ncl"
"Cryab",2.48905981985042e-17,1.46242429070814,0.271,0.095,4.74638817047277e-13,"5","Cryab"
"Timm17b2",2.96515560663412e-17,1.31731440673037,0.43,0.205,5.6542552262906e-13,"5","Timm17b"
"Manf1",3.11665116016319e-17,0.910135059598066,0.72,0.489,5.94314209731518e-13,"5","Manf"
"Gnb21",3.54811174758846e-17,0.960143781253444,0.724,0.477,6.76589429147644e-13,"5","Gnb2"
"Ifi271",3.59670659340377e-17,0.744997531395051,0.939,0.864,6.85855980296165e-13,"5","Ifi27"
"Mrps15",4.07529476260511e-17,1.53029060842273,0.29,0.109,7.77117958281169e-13,"5","Mrps15"
"Rpl181",4.35172700682039e-17,0.518316004954167,0.991,0.969,8.2983082293058e-13,"5","Rpl18"
"Eif3k2",4.9492105580527e-17,1.06733447015363,0.547,0.294,9.43764961315069e-13,"5","Eif3k"
"Mdh21",5.08730161033763e-17,1.23704054834921,0.463,0.227,9.70097544075283e-13,"5","Mdh2"
"Cox4i11",6.04266407529492e-17,0.604680074328007,0.93,0.863,1.15227561251799e-12,"5","Cox4i1"
"Rpl191",6.42468925165431e-17,0.433143418720825,1,0.989,1.22512399339796e-12,"5","Rpl19"
"Zcrb1",6.89452789328425e-17,1.2460238963852,0.397,0.178,1.31471752397037e-12,"5","Zcrb1"
"Wnk1",7.61396289861982e-17,1.42125811177937,0.304,0.118,1.45190658513781e-12,"5","Wnk1"
"Sat11",8.6162383125656e-17,0.976111071899357,0.477,0.236,1.64303048382314e-12,"5","Sat1"
"Lamtor1",1.10642248940679e-16,1.25237177737646,0.341,0.139,2.1098370450498e-12,"5","Lamtor1"
"Rhoa1",1.18381413618895e-16,1.20412613563572,0.407,0.186,2.25741517629871e-12,"5","Rhoa"
"Rps4x1",1.39484395764152e-16,0.444584311505075,0.991,0.989,2.65982794282662e-12,"5","Rps4x"
"Bpifa2",1.71907517611196e-16,4.9366127675788,0.29,0.111,3.27810445332789e-12,"5","Bpifa2"
"Arl6ip4",1.80389391645612e-16,1.32387761346308,0.332,0.136,3.43984530929018e-12,"5","Arl6ip4"
"Rps27l2",1.8318563075885e-16,0.607986259831622,0.958,0.953,3.49316679294052e-12,"5","Rps27l"
"Dnajc192",2.40229658814516e-16,1.12785470704441,0.486,0.251,4.580939363934e-12,"5","Dnajc19"
"Rps3a12",2.81279453687702e-16,0.397641148900081,0.986,0.984,5.36371790237079e-12,"5","Rps3a1"
"Cmpk12",3.61663018515517e-16,1.05870605177979,0.449,0.217,6.8965521000724e-12,"5","Cmpk1"
"Serbp11",4.06083700559153e-16,1.12475267788991,0.514,0.274,7.74361008596248e-12,"5","Serbp1"
"Ctnnb1",4.07139951337391e-16,1.13607590545404,0.35,0.146,7.76375173205271e-12,"5","Ctnnb1"
"Rbm8a",4.73894568292238e-16,1.39613061086704,0.313,0.127,9.03669552276468e-12,"5","Rbm8a"
"Pbx3",4.87172806127252e-16,1.30043019444646,0.266,0.096,9.28989824004056e-12,"5","Pbx3"
"Tle51",5.18566104885887e-16,0.853644941165437,0.706,0.479,9.88853705406898e-12,"5","Tle5"
"Sarnp",5.39874963741603e-16,1.36305380061602,0.322,0.133,1.02948756835886e-11,"5","Sarnp"
"Tmco1",5.81937337035936e-16,1.16564717757893,0.393,0.179,1.10969630799383e-11,"5","Tmco1"
"Zmat2",6.50279054303419e-16,1.58952689686645,0.252,0.091,1.24001712865119e-11,"5","Zmat2"
"Timm17a",7.00198068039809e-16,1.55954955027687,0.252,0.091,1.33520769594511e-11,"5","Timm17a"
"Rps22",9.75744644175461e-16,0.521002560810459,0.991,0.965,1.86064746197819e-11,"5","Rps2"
"Nop103",1.08937474534153e-15,0.930949647929237,0.551,0.298,2.07732870189176e-11,"5","Nop10"
"Hras1",1.15679668117877e-15,1.19434981994844,0.374,0.166,2.2058955913398e-11,"5","Hras"
"Psmc4",1.22772056986892e-15,1.31846411727672,0.304,0.121,2.34114035468304e-11,"5","Psmc4"
"Scgb1b271",1.40123371375888e-15,0.293635129095572,1,1,2.67201256876681e-11,"5","Scgb1b27"
"Bcas22",1.53729480467745e-15,0.939795157740494,0.542,0.297,2.93146746303943e-11,"5","Bcas2"
"Chchd21",1.54063231457014e-15,0.618346306818497,0.925,0.872,2.93783176065379e-11,"5","Chchd2"
"Tma7",1.70796080175098e-15,1.38833359362641,0.322,0.135,3.25691045285894e-11,"5","Tma7"
"Commd1",1.86833157459027e-15,1.38446008930388,0.29,0.114,3.56272147958618e-11,"5","Commd1"
"Rps161",2.10062192021511e-15,0.490441107339586,0.991,0.97,4.00567593965819e-11,"5","Rps16"
"H1f0",2.22021570157436e-15,1.26709472243055,0.327,0.137,4.23372932133214e-11,"5","H1f0"
"Psmb7",2.25228204248505e-15,1.2731515343478,0.318,0.13,4.29487662681475e-11,"5","Psmb7"
"Rpl33",2.38629579574618e-15,0.526582857701705,0.93,0.859,4.5504274529084e-11,"5","Rpl3"
"Ndufb63",2.42664175101436e-15,0.950784681151239,0.542,0.291,4.62736315500929e-11,"5","Ndufb6"
"Cdk2ap1",3.33056603865754e-15,1.22185859441726,0.336,0.144,6.35105637911606e-11,"5","Cdk2ap1"
"Psmc3",3.51443383041684e-15,1.19326140417378,0.374,0.168,6.70167387122187e-11,"5","Psmc3"
"Vma21",3.71901976824864e-15,1.46644014588538,0.266,0.101,7.09179879607333e-11,"5","Vma21"
"Pdcd5",3.72770329866472e-15,1.47962998945725,0.266,0.101,7.10835742022376e-11,"5","Pdcd5"
"Oxct11",4.44530114559217e-15,0.921894566083849,0.542,0.298,8.47674475452972e-11,"5","Oxct1"
"Iqgap11",4.50501367397471e-15,1.23488991942139,0.313,0.128,8.59061057490236e-11,"5","Iqgap1"
"Arpc5l",6.5765000432044e-15,1.07090689097399,0.364,0.16,1.25407279323865e-10,"5","Arpc5l"
"Ndufb103",7.20782234407508e-15,0.995104066896223,0.528,0.292,1.37445964279168e-10,"5","Ndufb10"
"Mrpl141",7.24793939672532e-15,1.0279389045191,0.43,0.209,1.38210956356155e-10,"5","Mrpl14"
"Smdt1",7.91572200302536e-15,0.711448108935449,0.813,0.651,1.50944902875691e-10,"5","Smdt1"
"Pbrm11",8.15584309843841e-15,1.18101726499616,0.393,0.186,1.55523772044122e-10,"5","Pbrm1"
"Psmb62",8.6362155293459e-15,1.01634113915988,0.523,0.289,1.64683993929097e-10,"5","Psmb6"
"Aimp1",8.78198109658102e-15,1.19009850383739,0.346,0.15,1.67463597530704e-10,"5","Aimp1"
"Calm11",9.09807999057479e-15,0.63053070657125,0.902,0.803,1.73491287340271e-10,"5","Calm1"
"Rpsa1",1.01793233610817e-14,0.428980466091693,0.995,0.972,1.94109517172468e-10,"5","Rpsa"
"Mbd3",1.02344693996921e-14,1.412565904777,0.276,0.109,1.95161096982729e-10,"5","Mbd3"
"Atp6v1f2",1.10129171969122e-14,1.01469420452807,0.5,0.277,2.1000531802792e-10,"5","Atp6v1f"
"Capza2",1.75399575398532e-14,1.47855522092195,0.266,0.105,3.34469450327461e-10,"5","Capza2"
"Phf5a",1.81678559505418e-14,1.25946154968713,0.313,0.132,3.46442845120881e-10,"5","Phf5a"
"Eif3m2",2.11020753701918e-14,1.01627185044191,0.477,0.251,4.02395475234188e-10,"5","Eif3m"
"Rpl91",2.15989618924575e-14,0.380505302638089,0.995,0.988,4.11870604327273e-10,"5","Rpl9"
"Ube2l3",2.3074384962575e-14,1.43793371819639,0.257,0.099,4.40005446851342e-10,"5","Ube2l3"
"Txnl11",2.31701570338553e-14,1.32270964125386,0.379,0.183,4.41831724478587e-10,"5","Txnl1"
"Dynlrb12",2.33218764904309e-14,1.04088477469254,0.453,0.233,4.44724862796026e-10,"5","Dynlrb1"
"Atp5me1",2.40712658092061e-14,0.858365978071349,0.593,0.354,4.59014967715751e-10,"5","Atp5me"
"Sft2d2",2.48482744609199e-14,1.09572717174976,0.322,0.135,4.73831745695281e-10,"5","Sft2d2"
"Polr2a",2.684874020753e-14,1.21748411950105,0.266,0.103,5.1197862701739e-10,"5","Polr2a"
"Rala",2.76578492766887e-14,1.24807478938532,0.313,0.133,5.27407527857178e-10,"5","Rala"
"Rpl24",2.82873727673432e-14,0.478748110790595,0.986,0.971,5.39411911300467e-10,"5","Rpl24"
"Arpc1b1",3.08715528167701e-14,1.22853278528786,0.327,0.143,5.88689640662989e-10,"5","Arpc1b"
"Pebp12",3.21266104394496e-14,0.807928741056988,0.57,0.326,6.12622334469864e-10,"5","Pebp1"
"Snu13",3.4718483827741e-14,1.25154609251253,0.318,0.138,6.62046768111193e-10,"5","Snu13"
"Mif2",3.95870738817025e-14,0.984997381568158,0.551,0.331,7.54885911850184e-10,"5","Mif"
"Uba52",5.40154015858702e-14,0.346747473748739,1,0.997,1.03001969284096e-09,"5","Uba52"
"Krt81",5.45180834787455e-14,1.00606798673568,0.631,0.423,1.0396053338562e-09,"5","Krt8"
"Ccdc124",6.37032622571578e-14,1.32988308023343,0.276,0.111,1.21475750798174e-09,"5","Ccdc124"
"Psma6",6.42019386850393e-14,1.22333584267717,0.318,0.138,1.22426676878501e-09,"5","Psma6"
"Sap18",6.52249613636745e-14,1.42524845856528,0.252,0.098,1.24377478824391e-09,"5","Sap18"
"Cisd11",7.24376983504944e-14,1.09405675840479,0.393,0.19,1.38131446984558e-09,"5","Cisd1"
"Swi52",7.44280449449125e-14,1.03425776040068,0.542,0.324,1.41926838905454e-09,"5","Swi5"
"Glrx31",8.4322882985283e-14,1.09887279918537,0.379,0.18,1.60795305564636e-09,"5","Glrx3"
"Higd1a",9.12721896421224e-14,1.17894659953946,0.355,0.165,1.74046938428563e-09,"5","Higd1a"
"Fkbp3",9.30729672968135e-14,1.37069407604928,0.29,0.121,1.77480841338294e-09,"5","Fkbp3"
"Mrpl301",9.48729689373874e-14,1.09232199911626,0.407,0.199,1.80913264466704e-09,"5","Mrpl30"
"Cox6c1",1.05770414657036e-13,0.655976739069787,0.818,0.686,2.01693603709502e-09,"5","Cox6c"
"Rps91",1.16814830017579e-13,0.521981200494625,0.963,0.938,2.22754199360521e-09,"5","Rps9"
