"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Aimp1",4.71538513713506e-08,0.375867371100848,0.305,0.163,0.000874751096789924
"Snx3",4.72216023425672e-08,0.546385707958017,0.297,0.161,0.000876007945056964
"Gfer",4.75003244073749e-08,0.564548285743291,0.311,0.171,0.000881178518081213
"Mrps18a",4.7684884838149e-08,0.42209799272479,0.416,0.249,0.000884602298632503
"Cbr3",4.91059590464249e-08,0.951369542572938,0.291,0.174,0.000910964646270228
"Tns3",5.08249777212268e-08,0.399711982548429,0.42,0.252,0.000942854161706479
"Med28",5.2711767396511e-08,0.667741809131355,0.305,0.172,0.000977855996972676
"Arpp19",5.42535917288373e-08,0.339885984354889,0.408,0.238,0.00100645838016166
"Alcam",5.48530825001039e-08,0.330464922836269,0.455,0.28,0.00101757953345943
"Rnf130",5.65111038871817e-08,0.531886138262902,0.253,0.129,0.00104833748821111
"Immp1l",5.72234099246163e-08,0.452967011027911,0.297,0.16,0.00106155147751156
"Triap1",6.13108336966141e-08,0.597352481239956,0.253,0.129,0.00113737727590589
"Jmjd1c",6.25473007707099e-08,0.562582935485819,0.289,0.158,0.00116031497659744
"Nr4a1",6.35949951163425e-08,0.618046693085463,0.271,0.146,0.00117975075440327
"Stmp1",6.53221350866496e-08,0.446814052936839,0.335,0.187,0.00121179092799244
"Atp2a3",6.6038761617901e-08,0.37480890786172,0.851,0.811,0.00122508506677368
"Adam9",6.62934216271638e-08,0.598817146381888,0.317,0.182,0.00122980926460551
"Pdrg1",6.69914576373894e-08,0.547827682131923,0.269,0.141,0.00124275853063121
"Cct2",6.72732627943051e-08,0.551641433409512,0.283,0.152,0.00124798629809715
"Glrx5",6.74969269767592e-08,0.471480898944126,0.301,0.164,0.00125213549234586
"Edem1",6.86345101754093e-08,0.706257044736406,0.271,0.148,0.00127323879826402
"Gpr180",6.90211304419393e-08,0.470267019999236,0.293,0.158,0.00128041099082842
"Coa3",6.95131317039554e-08,0.313809514635477,0.495,0.307,0.00128953810624008
"B4galt1",6.98669810477389e-08,0.580448463179574,0.426,0.275,0.00129610236541661
"Psma1",7.65207552330875e-08,0.39700808391979,0.273,0.142,0.00141953653032901
"Sin3b",7.72432988385881e-08,0.363488606567183,0.271,0.139,0.00143294043675465
"Npdc1",7.920419626707e-08,0.411073805081573,0.695,0.582,0.00146931704495042
"Rbbp6",8.01788595748587e-08,0.763247023321236,0.263,0.142,0.0014873980239732
"Gdpd1",8.19681078916923e-08,0.544086591868429,0.303,0.169,0.00152059036949878
"Chka",8.28392769075724e-08,0.600868644940054,0.39,0.233,0.00153675142591237
"Mfsd6",8.45926231718898e-08,0.328514653727448,0.461,0.28,0.00156927775246173
"Zfp148",8.52912757607713e-08,0.539154138726941,0.277,0.151,0.00158223845663807
"Cldn3",8.59354274838918e-08,0.392984769720776,0.572,0.418,0.00159418811525368
"Vps28",8.63420330474024e-08,0.573501835884635,0.251,0.13,0.00160173105506236
"Alg5",8.69873682413594e-08,0.420854825874158,0.451,0.284,0.00161370266824546
"Eif4a1",8.78134631812719e-08,0.352081406093931,0.495,0.308,0.00162902755547578
"Eif3f",8.84814847245206e-08,0.340030496751087,0.444,0.273,0.00164142002312458
"Mettl9",9.03586663486083e-08,0.38843334818178,0.339,0.193,0.00167624361943303
"Usp34",9.05458505758684e-08,0.613250108120165,0.305,0.173,0.00167971607403293
"Sidt1",9.096898289097e-08,0.580511491862643,0.317,0.183,0.00168756560161039
"Stxbp6",9.43417606786803e-08,0.330311734120641,0.44,0.262,0.0017501340023502
"Ndufa13",9.57332334281661e-08,0.375089376140192,0.853,0.887,0.00177594721332591
"Stx5a",9.78785248931509e-08,0.530083895628916,0.285,0.151,0.00181574451529284
"Mob4",9.92939253110911e-08,0.362797724284385,0.364,0.205,0.00184200160844605
"Galnt7",1.00262930395429e-07,0.33012022867058,0.711,0.518,0.00185997762176561
"Psmb3",1.00505433692382e-07,0.288167196574719,0.428,0.256,0.00186447630042737
"Psmb4",1.01670155128323e-07,0.336641821971073,0.43,0.261,0.00188608304778552
"Cpd",1.02191260903669e-07,0.353884446497911,0.873,0.903,0.00189575008102397
"Acbd6",1.02386542037876e-07,0.665193137998047,0.263,0.141,0.00189937274134463
"Ndufs8",1.05186056065377e-07,0.347563708443149,0.374,0.217,0.0019513065260688
"Pard3b",1.06036965831239e-07,0.467290398864443,0.281,0.152,0.00196709175313531
"Vps29",1.06618737370502e-07,0.525191485688894,0.289,0.157,0.00197788419696018
"Nfu1",1.07841835248925e-07,0.44093907191749,0.301,0.164,0.0020005738857028
"Mcfd2",1.08145025651596e-07,0.572018899207809,0.269,0.145,0.00200619837086276
"Med29",1.08427925550323e-07,0.543913222278496,0.303,0.168,0.00201144644688405
"Psmb2",1.08895823341498e-07,0.377557991871608,0.392,0.231,0.00202012641880812
"Hnrnpa3",1.09838435578734e-07,0.379814141625514,0.39,0.226,0.0020376128184211
"Eya2",1.12140082962557e-07,0.509391500475816,0.279,0.153,0.0020803106790384
"Idh2",1.13433814520137e-07,0.583126254773035,0.253,0.133,0.00210431069316307
"Nudc",1.14381134242121e-07,0.612280896527392,0.255,0.133,0.00212188442132558
"Anxa5",1.14453356080299e-07,0.271799016479445,0.424,0.249,0.00212322420864562
"Zfp106",1.14920350969338e-07,0.644048967176161,0.275,0.149,0.00213188743083219
"Cyb5b",1.15233316564737e-07,0.561779955593918,0.279,0.152,0.00213769325559244
"Pigbos1",1.1980222466674e-07,0.594955503287663,0.378,0.236,0.00222245106979268
"Tmem50a",1.20800338819389e-07,0.412835377538038,0.366,0.215,0.00224096708543849
"Morf4l2",1.21021454445937e-07,0.521132054332629,0.329,0.19,0.00224506900142658
"Rala",1.22186497526758e-07,0.535955802571949,0.301,0.166,0.00226668171561889
"Fkbp1a",1.22834112870914e-07,0.580148275586584,0.251,0.129,0.00227869562786832
"Arpc5",1.26346445477181e-07,0.478930892326705,0.297,0.166,0.00234385291004719
"Papola",1.2645598641166e-07,0.372732876255987,0.37,0.215,0.0023458850039227
"Cpne8",1.28548404405939e-07,0.597143732831332,0.325,0.191,0.00238470145013457
"Dnajb6",1.28761641463712e-07,0.405224174160394,0.366,0.211,0.00238865721079332
"Micos13",1.30130400035491e-07,0.283262627300698,0.64,0.463,0.0024140490510584
"Rbm6",1.31638893127768e-07,0.661482818659672,0.279,0.155,0.00244203310641322
"Ell2",1.33709198614156e-07,0.499689222021813,0.321,0.184,0.00248043934349121
"Arhgap5",1.34411836746639e-07,0.269617290972351,0.41,0.241,0.00249347398348689
"Acadl",1.34925398302127e-07,0.417995171734917,0.362,0.213,0.00250300106390275
"Tcf12",1.39914656547663e-07,0.328323540120302,0.362,0.208,0.0025955567936157
"Ypel3",1.41459177611092e-07,0.626045157135668,0.255,0.135,0.00262420920386337
"Sox9",1.43979554581451e-07,0.286386391721619,0.404,0.237,0.00267096471704049
"Glo1",1.48240486602349e-07,0.635593674667171,0.261,0.14,0.00275000926696017
"Snrpd1",1.52422226878556e-07,0.457944144609378,0.295,0.16,0.0028275847308241
"Sat1",1.53789026630963e-07,0.323557624519243,0.511,0.327,0.00285294023303099
"Pan3",1.54066694528878e-07,0.575382722357967,0.293,0.161,0.00285809125020521
"Copb2",1.58208956434268e-07,0.297664082244816,0.525,0.337,0.0029349343508121
"Mansc1",1.60481363422161e-07,0.41261553996824,0.345,0.202,0.00297708977284452
"Slc38a1",1.62614448929427e-07,0.405224174160394,0.434,0.271,0.00301666064208981
"Litaf",1.72619246439087e-07,0.43330266013696,0.392,0.231,0.0032022596406915
"Hint2",1.73699708262512e-07,0.314736360920814,0.398,0.233,0.00322230328797786
"Nedd8",1.79651930179059e-07,0.361327124487428,0.535,0.361,0.00333272295675172
"Itm2b",1.86518570350614e-07,0.510887026736631,0.889,0.959,0.00346010599857424
"Mrps36",1.88844807045599e-07,0.559483696826932,0.253,0.134,0.0035032600155029
"Rdx",1.89399011696655e-07,0.420854825874158,0.301,0.165,0.00351354106598465
"Frmpd1os",1.92632107862258e-07,0.325435260795475,0.354,0.204,0.00357351823295276
"Lncpint",1.9922072540416e-07,0.53734056835501,0.335,0.196,0.00369574367697257
"Fam114a1",2.02153133695004e-07,0.444441646191774,0.402,0.246,0.00375014278317602
"Ndufv1",2.02837845015421e-07,0.468683350964773,0.265,0.142,0.00376284486288108
"Atxn7l3b",2.04888520559071e-07,0.387783004268509,0.309,0.172,0.00380088694489133
"Polr2j",2.12354312655229e-07,0.308744459552621,0.347,0.198,0.00393938485406715
"Ica1",2.12876623717284e-07,0.323187139520372,0.4,0.24,0.00394907424657934
"Arhgef38",2.14380601932439e-07,0.532138159407903,0.255,0.137,0.00397697454644868
"Matr3",2.16441802440361e-07,0.51396423026564,0.313,0.18,0.00401521187707113
"Mrpl14",2.18496047696402e-07,0.322706633871372,0.428,0.263,0.00405332018081596
"Larp4",2.19087182954062e-07,0.348159597752321,0.311,0.172,0.0040642863309808
"Atox1",2.20782153341409e-07,0.345155099742306,0.539,0.366,0.00409572972663647
"Acss1",2.22379791833252e-07,0.403781312515217,0.406,0.252,0.00412536751829866
"Mrps33",2.2579431145067e-07,0.378371494552645,0.436,0.273,0.00418871027172137
"Pitx1",2.26769049087751e-07,0.364144182212683,0.345,0.197,0.00420679262962688
"Wdr83os",2.30967621834223e-07,0.391999963201973,0.293,0.162,0.00428468035264667
"Jup",2.3176026043532e-07,0.611903118882225,0.257,0.139,0.00429938459133562
"Coq7",2.34890579213619e-07,0.498279797819324,0.275,0.148,0.00435745513499185
"Selenom",2.36514521568495e-07,0.387468657379611,0.558,0.405,0.00438758088961715
"Prelid1",2.37438812908588e-07,0.43888874870442,0.368,0.222,0.00440472741826722
"B3gnt6",2.41851712122866e-07,0.390189601270286,0.426,0.266,0.00448659111159128
"Hsd17b10",2.49524511066203e-07,0.344376096026797,0.384,0.229,0.00462892920478914
"Ube2k",2.50482849771372e-07,0.3565044144641,0.277,0.149,0.00464670734610872
"Mon1a",2.51472038711522e-07,0.51495320012136,0.319,0.184,0.00466505779013745
"Ash1l",2.63891699185913e-07,0.443503564819358,0.287,0.16,0.00489545491159788
"Pbx1",2.66463027434332e-07,0.284762250931931,0.469,0.292,0.0049431556219343
"Arpc5l",2.67861815570253e-07,0.325807617241184,0.333,0.189,0.00496910454064377
"COX2",2.6797266152283e-07,0.341020734525919,0.988,0.996,0.00497116084391002
"Slc39a7",2.71697657543896e-07,0.464146388785453,0.37,0.223,0.00504026324509682
"Ccdc59",2.75698885664464e-07,0.558358349624093,0.269,0.148,0.00511449002796146
"Gbf1",2.76225158607996e-07,0.353256747723348,0.319,0.182,0.00512425291733694
"Rbfox2",2.77980614442512e-07,0.492909763002966,0.301,0.17,0.00515681837852305
"Slc1a5",2.8804754112329e-07,0.377592362621491,0.42,0.266,0.00534356993537816
"Prss8",2.89628335231447e-07,0.524010815103769,0.349,0.21,0.00537289524687858
"Fry",3.01509034764992e-07,0.268133258788318,0.537,0.348,0.00559329410392536
"Cystm1",3.04266909306043e-07,0.354287208935169,0.299,0.165,0.00564445543453641
"Thrb",3.08287611836356e-07,0.335427207205624,0.335,0.194,0.00571904348717624
"Actb",3.08396518494316e-07,0.409039766816335,0.905,0.973,0.00572106381458805
"Pdia3",3.14190938301121e-07,0.340321209285063,0.729,0.659,0.0058285560964241
"Slc9a7",3.17517913006412e-07,0.534196298950103,0.287,0.163,0.00589027480418195
"Ubxn2a",3.25088026327527e-07,0.537499744726429,0.271,0.15,0.00603070797640195
"Crb3",3.26978768086258e-07,0.584574677789762,0.259,0.141,0.00606578312676817
"Smim11",3.36560721950032e-07,0.439117032266886,0.279,0.153,0.00624353795289504
"Pitpna",3.52841175632453e-07,0.274155764289035,0.311,0.172,0.00654555664915763
"Psmd4",3.60746008032746e-07,0.298268220405843,0.299,0.164,0.00669219919501547
"Ergic2",3.64759034138999e-07,0.469764426355105,0.317,0.184,0.00676664484231257
"Oard1",3.68601641739834e-07,0.459182944533258,0.349,0.206,0.00683792905591567
"Manf",3.69918020534265e-07,0.54136297441465,0.61,0.525,0.00686234919893114
"Mrpl54",3.7005304690115e-07,0.320539651749824,0.531,0.363,0.00686485407306323
"Clic4",3.7283955420445e-07,0.518913841117149,0.293,0.168,0.00691654657004675
"Hspa8",3.82355610274955e-07,0.397250261976071,0.788,0.81,0.00709307892621068
"Eif3k",3.84890542927714e-07,0.298922586316923,0.523,0.347,0.00714010446185202
"Snf8",3.88789407629991e-07,0.534636749278937,0.279,0.154,0.00721243230094397
"Malat1",4.03224276766537e-07,0.462481551688252,0.988,0.994,0.00748021355829603
"Dnlz",4.03815386807082e-07,0.525335474415086,0.251,0.133,0.00749117924065817
"Fam32a",4.06659883325298e-07,0.533948604719794,0.255,0.138,0.00754394749556761
"Mrps21",4.13461845281379e-07,0.326537639879371,0.495,0.315,0.00767013069181486
"Pycard",4.20207024696792e-07,0.516856645751512,0.275,0.151,0.00779526051515019
"Ndufa8",4.34547976602657e-07,0.362663837685905,0.497,0.321,0.00806129951395589
"Spop",4.36075398106087e-07,0.288660213509288,0.333,0.19,0.00808963471026602
"Tomm7",4.65548031257409e-07,0.38593438756173,0.644,0.482,0.00863638152785619
"Gtf2h5",4.68661714439925e-07,0.327745421482676,0.414,0.256,0.00869414346457505
"Sra1",4.73890153998763e-07,0.349874108328695,0.469,0.299,0.00879113624683105
"Mrpl17",4.75350179285139e-07,0.332723915595493,0.483,0.306,0.00881822117591862
"Pkp4",4.94618685826498e-07,0.436167881368662,0.283,0.159,0.00917567124076736
"Zcrb1",5.11526075925172e-07,0.328280645024667,0.39,0.233,0.00948932023448787
"Sar1b",5.20045595058837e-07,0.344675817432554,0.4,0.245,0.00964736583393649
"Sec61a1",5.20350232305221e-07,0.375219622257568,0.556,0.388,0.00965301715949416
"Yipf6",5.33570229385694e-07,0.449131816255251,0.416,0.264,0.009898261325334
"Ghitm",5.49348184475198e-07,0.400534841494562,0.275,0.151,0.0101909581701994
"Tomm22",5.57853906025798e-07,0.334924647086982,0.347,0.202,0.0103487478106846
"Smg1",5.59348518162749e-07,0.546385707958017,0.273,0.153,0.0103764743604372
"Smpdl3a",5.71973762293996e-07,0.292226240802917,0.386,0.231,0.0106106852643159
"Fgfr1op2",5.72052837612648e-07,0.459954645563098,0.269,0.149,0.0106121521905522
"Hdlbp",6.32043826335503e-07,0.328495978184365,0.814,0.743,0.0117250450223499
"Aopep",6.38260859540507e-07,0.56416809706915,0.281,0.16,0.0118403772053359
"Dctn2",6.58682610619638e-07,0.434890885561019,0.315,0.183,0.0122192211096049
"Dapk1",6.63548618145428e-07,0.642518797288092,0.275,0.158,0.0123094904152158
"Pitpnc1",6.78181685995233e-07,0.318544980425731,0.295,0.169,0.0125809484568976
"Casd1",6.84628418732397e-07,0.418170741302947,0.269,0.149,0.0127005417959047
"Psmd7",6.86083758054383e-07,0.360166899175054,0.309,0.177,0.0127275397956669
"Eif3h",6.87208828800679e-07,0.293985015582001,0.545,0.361,0.0127484109830814
"Serpinb11",6.88819021675107e-07,0.406600842193916,0.537,0.373,0.0127782816710949
"Csrp1",6.91251856373884e-07,0.325637758520686,0.337,0.197,0.0128234131875919
"Lars1",6.9632133766624e-07,0.383184407908103,0.283,0.157,0.0129174571350464
"Rap1b",7.12127140074223e-07,0.471668615428795,0.267,0.147,0.0132106705755169
"Phb1",7.50021095256494e-07,0.327745421482677,0.283,0.156,0.0139136413381032
"Psma7",7.55106199698108e-07,0.297434690386106,0.604,0.438,0.0140079751105996
"Cebpzos",7.76986005925135e-07,0.258004350192116,0.345,0.2,0.0144138673959172
"Ptprk",8.14898853466563e-07,0.347124437340786,0.364,0.221,0.0151171886306582
"Rab25",8.33591058922482e-07,0.36808435061899,0.37,0.224,0.015463947734071
"Ccs",8.39261170863959e-07,0.440417092252676,0.267,0.148,0.0155691339806973
"Mib1",8.58441157942386e-07,0.743979681544281,0.253,0.143,0.0159249419209892
"Kif21a",8.67716454301585e-07,0.361100083353735,0.329,0.193,0.0160970079437487
"Pdcd10",8.75605565121084e-07,0.350679531814603,0.303,0.172,0.0162433588385612
"Tmem214",8.87776452946125e-07,0.67115324378049,0.261,0.149,0.0164691409786036
"Bzw1",8.91428853793636e-07,0.561717361714008,0.253,0.141,0.0165368966667257
"Hnrnpab",8.9560271733021e-07,0.353740630015621,0.331,0.193,0.0166143260091927
"Yipf1",9.08923006684728e-07,0.386709915917275,0.56,0.392,0.0168614306970084
"Snu13",9.16381954665893e-07,0.359972583727136,0.307,0.177,0.016999801641007
"Tbc1d15",9.32837012721492e-07,0.479530733201766,0.271,0.152,0.0173050594229964
"Lamtor5",9.76626806228586e-07,0.377247382900251,0.376,0.228,0.0181174038823465
"Vps13b",9.94108718211596e-07,0.528827336573712,0.305,0.182,0.0184417108315433
"Slc25a11",9.94165644751459e-07,0.313939621957646,0.295,0.167,0.0184427668757843
"Cops4",1.00065223411746e-06,0.425720581045974,0.289,0.163,0.018563099595113
"Abhd14b",1.01698044538981e-06,0.407631130717993,0.273,0.151,0.0188660042424264
"Atp5if1",1.02566513684911e-06,0.314973778298548,0.552,0.374,0.0190271139536878
"Rpl31",1.03371103771989e-06,0.281363170624817,0.59,0.409,0.0191763734607416
"Zfp36l1",1.10385048504918e-06,0.363710918770549,0.305,0.178,0.0204775303481474
"Pck2",1.13052824017117e-06,0.531375540118875,0.297,0.176,0.0209724293834153
"Iqgap2",1.13112504238598e-06,0.399234783770404,0.313,0.184,0.0209835006613023
"Arfgap3",1.25102926325706e-06,0.315711321849824,0.39,0.238,0.0232078438626817
"Atp8b1",1.2574639774549e-06,0.436536448106428,0.404,0.259,0.0233272142457659
"Agap1",1.26369261070003e-06,0.354481803954804,0.38,0.233,0.0234427616210963
"Acot13",1.29571076984853e-06,0.451320106601209,0.396,0.252,0.0240367304914601
"Scd1",1.29898908796258e-06,0.740720454304628,0.295,0.183,0.0240975465707938
"Nudt22",1.33504823478924e-06,0.38340641222352,0.444,0.283,0.0247664798035751
"Tbc1d4",1.36199524153211e-06,0.445671146045368,0.271,0.154,0.0252663737256623
"U2af1",1.37332328075316e-06,0.490460293360025,0.265,0.149,0.025476520181252
"Mkln1",1.39868625294915e-06,0.617155242740768,0.263,0.153,0.0259470286784596
"Ldhb",1.3987408131828e-06,0.483637659655152,0.293,0.171,0.0259480408253541
"Sgms1",1.43515431685971e-06,0.441586267458244,0.295,0.174,0.0266235477320645
"Trappc2l",1.45160491295941e-06,0.322790539539912,0.384,0.234,0.0269287227403101
"Glud1",1.45179687356116e-06,0.499833616065885,0.295,0.175,0.0269322838014331
"Denr",1.50677041192863e-06,0.266799534300864,0.347,0.203,0.027952097911688
"Cdh1",1.54205851966921e-06,0.417858573414238,0.424,0.274,0.0286067275983836
"Hint3",1.58334572545459e-06,0.267203879547626,0.394,0.24,0.0293726465529081
"Naa50",1.613855171625e-06,0.422772028868449,0.305,0.178,0.0299386272888154
"Prdx5",1.61566410338614e-06,0.288692644918902,0.412,0.259,0.0299721847819162
"1700019D03Rik",1.65939874562957e-06,0.404366703085589,0.285,0.161,0.0307835061301741
"Pdxdc1",1.67956011511893e-06,0.288795900792801,0.495,0.324,0.0311575196955712
"Mllt3",1.6995052489098e-06,0.327745421482676,0.265,0.148,0.0315275218725257
"Ostf1",1.74405269327135e-06,0.438132817305994,0.261,0.144,0.0323539215128769
"Tmc5",1.77820593479913e-06,0.406727956171381,0.453,0.303,0.0329874982964586
"Arfgef3",1.78243557989013e-06,0.463290092194555,0.285,0.166,0.0330659624425418
"Zcchc7",1.7934304381106e-06,0.456130300621688,0.382,0.244,0.0332699280573897
"Smim10l1",1.80061763400074e-06,0.358449168923903,0.321,0.189,0.0334032577283477
"Mrpl20",1.82534632224372e-06,0.273230172939682,0.43,0.267,0.0338619996239432
"Mcc",1.84246822790578e-06,0.425787121416389,0.317,0.191,0.0341796280958802
"Spdef",1.8701738826658e-06,0.374060614395217,0.596,0.428,0.0346935956973333
"Arhgef28",1.94522188933173e-06,0.298519282950106,0.43,0.278,0.0360858112689929
"Dnaja2",1.95981587615878e-06,0.371611306854309,0.279,0.159,0.0363565443186215
"Cfl1",2.07066845591798e-06,0.321679420783322,0.257,0.143,0.0384129705257345
"Lpp",2.14373153159425e-06,0.39709870262155,0.305,0.179,0.039768363642605
"Adcy8",2.14752109433947e-06,0.358781718493547,0.378,0.234,0.0398386638210914
"Vgll4",2.15142031071014e-06,0.472306357436615,0.331,0.206,0.0399109981839838
"Sypl1",2.20867691975288e-06,0.393242594666298,0.404,0.261,0.0409731655383357
"Mrps15",2.34203438600949e-06,0.583362355753988,0.265,0.155,0.0434470798948621
"Snrpd2",2.39687691481792e-06,0.303377414747399,0.465,0.3,0.0444644636467872
"Nsd3",2.46613875607089e-06,0.428447975196388,0.303,0.177,0.045749340063871
"Mrpl30",2.58724765012775e-06,0.274722320553608,0.432,0.271,0.0479960311575198
"Ppib",2.65375078957364e-06,0.355328322988629,0.895,0.969,0.0492297308973806
