"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Agap1",6.84520293236869e-13,0.677696296645533,0.418,0.233,1.26985359598372e-08
"Hnrnpa3",7.13371501447389e-13,0.669158849270821,0.415,0.226,1.32337547233505e-08
"Ccl28",7.37206753807588e-13,0.524768939935647,0.532,0.32,1.36759224898846e-08
"Pnrc1",7.74301159691729e-13,0.475194132507041,0.532,0.321,1.43640608134413e-08
"Epb41",7.99242292500948e-13,0.691720112911805,0.332,0.166,1.48267437681851e-08
"Dlg1",8.08742116231268e-13,0.715953060749763,0.379,0.207,1.50029749982063e-08
"Kif21a",8.10696679298886e-13,0.739449797057787,0.365,0.193,1.50392340976736e-08
"Ssr3",8.29216921341085e-13,0.610918406794359,0.414,0.229,1.53828031077985e-08
"Mon2",8.66884764464127e-13,0.711136044451987,0.356,0.184,1.6081579265574e-08
"Sec61a1",8.72187479104047e-13,0.436106286465133,0.617,0.388,1.61799499248592e-08
"Gramd2b",8.89044476786668e-13,0.785963678823816,0.278,0.129,1.64926640888695e-08
"Atp8b1",9.31079934573614e-13,0.676445865278588,0.441,0.259,1.72724638662751e-08
"Pdlim1",9.50489099693624e-13,0.786687077459164,0.325,0.164,1.76325232884164e-08
"N4bp2l2",1.00485555741179e-12,0.833866577720062,0.265,0.121,1.86410754455461e-08
"Pbrm1",1.09429692552802e-12,0.809539748512981,0.29,0.138,2.03003022654703e-08
"Stt3a",1.11585411351996e-12,0.912273963698263,0.272,0.127,2.07002096599089e-08
"Scamp2",1.38396221706585e-12,0.887253492926432,0.274,0.129,2.56738830887887e-08
"Atp13a3",1.42283294568309e-12,0.840374731478196,0.307,0.154,2.63949739753671e-08
"Nckap1",1.4556467348261e-12,1.00749768395563,0.269,0.127,2.70037025777589e-08
"Itgav",1.49307823344226e-12,1.01599062598041,0.259,0.12,2.76980943085873e-08
"Arfgap3",1.5483531553592e-12,0.462300172886598,0.436,0.238,2.87234993850685e-08
"Ralbp1",1.65284001946824e-12,0.583211869465346,0.359,0.185,3.06618352011553e-08
"Tra2a",1.73643216270337e-12,0.874222047497066,0.25,0.112,3.22125530503102e-08
"Ssr2",1.73812157466012e-12,0.671039399231929,0.337,0.171,3.224389333152e-08
"Ehf",1.7516844120396e-12,0.410187223422801,0.877,0.888,3.24954975277465e-08
"Cox20",1.8227362091853e-12,0.933834413205738,0.254,0.114,3.38135794165966e-08
"Strbp",1.88884968673513e-12,0.844863721249021,0.286,0.137,3.50400505386234e-08
"Tspan13",1.93524868179524e-12,0.533983704717141,0.573,0.379,3.59007982959835e-08
"Foxa1",2.0353808002509e-12,0.823495387058627,0.335,0.177,3.77583492254544e-08
"Larp4b",2.10270666159258e-12,1.0282490836526,0.266,0.126,3.9007311279204e-08
"Tcea1",2.18426720304551e-12,0.839613182966693,0.266,0.123,4.05203408836972e-08
"Sec62",2.22708321233319e-12,0.77390213114036,0.69,0.688,4.1314620671993e-08
"Adipor1",2.23624467245532e-12,0.857595605804413,0.272,0.128,4.14845749187187e-08
"Ash1l",2.24740809414249e-12,0.72732187482896,0.317,0.16,4.16916675544372e-08
"Esyt2",2.2959220570199e-12,0.930512281956808,0.271,0.13,4.25916500797762e-08
"Prkar1a",2.40613768108238e-12,0.920928429008801,0.254,0.116,4.46362601217592e-08
"Stt3b",2.58941037729952e-12,1.05352366436343,0.26,0.124,4.80361519092834e-08
"Tex15",2.75517474303371e-12,0.766304635404615,0.298,0.147,5.11112466580183e-08
"Ergic1",2.98938731938225e-12,0.612628297585734,0.442,0.26,5.54561241618601e-08
"Vmp1",3.03923842577813e-12,0.749499053039259,0.392,0.223,5.63809120366101e-08
"Ddx3x",3.35088251429661e-12,0.677120382074619,0.365,0.197,6.21622215227165e-08
"Cbx1",3.92007901148362e-12,0.906035960862166,0.25,0.114,7.27213857420326e-08
"Gigyf2",4.12138948225043e-12,1.069183565146,0.262,0.126,7.64558962852278e-08
"Mast4",4.65341377708417e-12,0.888408686801536,0.275,0.133,8.63254789786884e-08
"Ptp4a2",4.67548252939699e-12,0.652205715989624,0.37,0.2,8.67348764028436e-08
"Ccpg1",4.94901099916321e-12,0.748162993763533,0.299,0.149,9.18091030454768e-08
"Dapk1",5.43128192339321e-12,0.890560488646413,0.308,0.158,1.00755710960867e-07
"Mapre2",5.51431747641313e-12,0.831214934480831,0.299,0.151,1.0229610350494e-07
"Capzb",5.63917091196419e-12,0.567346257854621,0.392,0.214,1.04612259587848e-07
"Emc7",5.67742218123761e-12,0.757161363229214,0.307,0.155,1.05321858884139e-07
"Sec14l1",6.03859833338755e-12,0.752907782367198,0.296,0.147,1.12022037682673e-07
"Gk",6.08954512332548e-12,0.890042438284743,0.262,0.125,1.12967151582811e-07
"Atp6v0d1",6.12977932017355e-12,0.848380347099636,0.274,0.131,1.13713536168539e-07
"Arcn1",6.17212943133696e-12,0.725969770661679,0.341,0.182,1.14499173080732e-07
"Ctnna1",6.39984097931683e-12,0.660560071048334,0.302,0.15,1.18723450007307e-07
"Tmem214",6.85486639112899e-12,0.813511187933436,0.296,0.149,1.27164626421834e-07
"Bach2",7.09228609923065e-12,0.684149594967052,0.325,0.167,1.31568999426828e-07
"Baz2b",8.33412994123454e-12,0.64623400600243,0.352,0.189,1.54606444539842e-07
"Kcnk1",8.84391473852385e-12,0.588291506030136,0.45,0.265,1.64063462314356e-07
"Pan3",8.84576338932691e-12,0.855126370613055,0.31,0.161,1.64097756635403e-07
"Maco1",9.46901877112180e-12,0.889219569281463,0.281,0.14,1.75659767223081e-07
"Ppm1l",9.64371863844359e-12,0.842925917007528,0.266,0.126,1.78900624461767e-07
"Rdx",1.06477574715612e-11,0.691399826390725,0.323,0.165,1.97526548854931e-07
"Erlec1",1.08627756088368e-11,0.64253644816273,0.32,0.163,2.01515350319531e-07
"Odc1",1.22291916635333e-11,0.514196485005631,0.409,0.227,2.26863734550206e-07
"Hmgb1",1.26725053771091e-11,0.649914719271037,0.403,0.227,2.3508764725075e-07
"Snrnp70",1.34152552419676e-11,0.640327365035708,0.326,0.169,2.4886639999374e-07
"Rab7",1.44201296322723e-11,0.589169324761745,0.305,0.151,2.67507824808283e-07
"Pum1",1.5117929653059e-11,0.929097020313952,0.277,0.138,2.80452712993897e-07
"Surf4",1.60396168808142e-11,0.633330770135195,0.362,0.198,2.97550932755984e-07
"Chmp4b",1.72098719268823e-11,0.548672780563014,0.307,0.151,3.19260334115594e-07
"Lamp2",1.73770853179743e-11,0.681586908243085,0.328,0.171,3.22362309733742e-07
"Hook1",1.93828314317735e-11,0.77253658911613,0.283,0.14,3.59570905890831e-07
"Arpc5",2.01206372482865e-11,0.596147401931654,0.32,0.166,3.73257941592963e-07
"Mkln1",2.05637401700499e-11,0.810625425104218,0.296,0.153,3.81477943894595e-07
"Serinc3",2.16782470613629e-11,0.760463756815555,0.277,0.137,4.02153161235344e-07
"Kansl1",2.27797764618978e-11,0.785116649365312,0.302,0.157,4.22587633144667e-07
"Map3k1",2.42198816268252e-11,0.836799814210686,0.254,0.121,4.49303024059235e-07
"Acat1",2.68796500919662e-11,0.736131597505255,0.311,0.16,4.98644388856065e-07
"Uba5",2.77656859869467e-11,0.626135695942962,0.292,0.144,5.15081240743848e-07
"Pdxdc1",2.81206766983016e-11,0.536921472208176,0.516,0.324,5.21666673430193e-07
"Pitx1",2.86609560961014e-11,0.498176861382365,0.37,0.197,5.31689396538777e-07
"Suclg2",2.96623913398662e-11,0.775882616996121,0.317,0.17,5.50267021745858e-07
"Osbp",2.96713746353853e-11,0.816725444898668,0.251,0.119,5.50433670861033e-07
"Ceacam1",3.10332423655509e-11,0.74035618336698,0.269,0.131,5.75697679123335e-07
"Mllt3",3.21444148053931e-11,0.624285630532188,0.295,0.148,5.96311039054847e-07
"Eri3",3.21576500096733e-11,0.862422092633325,0.283,0.144,5.9655656532945e-07
"Itprid2",3.32940983161435e-11,0.877834965517359,0.298,0.158,6.17638817862778e-07
"Ddx1",3.74443995534564e-11,0.956159440288003,0.25,0.12,6.94631056116169e-07
"Scaf11",4.14348810845212e-11,0.804014820589298,0.275,0.137,7.68658478998952e-07
"Copb1",4.14593996728936e-11,0.651651136816612,0.38,0.219,7.69113323331849e-07
"Atxn7l3b",4.16514141264742e-11,0.571694358207115,0.329,0.172,7.72675383460223e-07
"Mxd4",4.22743979201148e-11,0.633454787589143,0.362,0.199,7.84232355816049e-07
"Scfd1",4.25218009158987e-11,0.752568172883534,0.307,0.159,7.88821928790836e-07
"Rnf11",4.63365762058791e-11,0.945762953648694,0.253,0.123,8.59589825195264e-07
"Litaf",4.67604147741737e-11,0.599756816999019,0.408,0.231,8.67452454475696e-07
"Metap2",4.73538933283277e-11,0.643863840265064,0.352,0.194,8.78462075133807e-07
"Setd5",5.02397467682672e-11,0.987168394423828,0.274,0.141,9.31997542298125e-07
"Morf4l2",5.32498100984474e-11,0.572454922331952,0.352,0.19,9.87837227136299e-07
"Ube3a",5.38288536155483e-11,0.780939030111828,0.251,0.119,9.98579063422036e-07
"Kif5b",5.52334380035334e-11,0.405436851250908,0.522,0.321,1.02463550840355e-06
"Fosb",5.91742970137519e-11,0.868205325455886,0.263,0.131,1.09774238390211e-06
"Trim24",6.08518107754051e-11,0.864034943601626,0.296,0.158,1.12886194169454e-06
"Csde1",6.16266380458554e-11,0.641819260316936,0.423,0.254,1.14323576238866e-06
"Kdelr2",6.61674499704295e-11,0.590570279699761,0.438,0.269,1.22747236440144e-06
"Banf1",6.83087626348304e-11,0.817583068893065,0.292,0.153,1.26719585563874e-06
"Ddost",6.85032591571511e-11,0.47475796236589,0.38,0.211,1.27080396062431e-06
"Runx1",7.36484264645142e-11,0.753539598658764,0.353,0.2,1.3662519593432e-06
"Tmem165",8.59439618285809e-11,0.85291000558015,0.259,0.128,1.594346435882e-06
"Gale",8.78067186890134e-11,0.461642544503744,0.406,0.227,1.62890243839989e-06
"Zfp36l1",9.63220983480961e-11,0.52856493066544,0.331,0.178,1.78687124645553e-06
"Arhgef28",1.10358544868246e-10,0.517980909922737,0.459,0.278,2.04726136585083e-06
"Cd164",1.10849133271911e-10,0.537256721682295,0.544,0.372,2.05636227132722e-06
"Oxr1",1.11795138274772e-10,0.766304635404615,0.25,0.121,2.0739116101353e-06
"Ubxn2a",1.20617167941625e-10,0.760463756815555,0.289,0.15,2.23756908248509e-06
"Larp4",1.23078659864996e-10,0.450165338015518,0.329,0.172,2.28323221915554e-06
"Lmo7",1.25019451022356e-10,0.663955775962209,0.316,0.169,2.31923583591572e-06
"Ghitm",1.25163793988848e-10,0.619692519231709,0.295,0.151,2.32191354228712e-06
"Tax1bp1",1.39431500789066e-10,0.466604224844623,0.471,0.285,2.58659377113797e-06
"Fnbp1l",1.40468202755535e-10,0.886981097085464,0.251,0.124,2.60582562931792e-06
"Nlk",1.47977034801034e-10,1.12274661839305,0.257,0.135,2.74512197259399e-06
"Dhrsx",1.74115218660622e-10,0.531577573393607,0.316,0.165,3.23001142137321e-06
"Ier3ip1",1.7931441402064e-10,0.581624478398189,0.468,0.299,3.32646169449689e-06
"Fuca1",1.82403303757064e-10,0.715774939255507,0.272,0.137,3.38376368799729e-06
"Bace2",1.84210980107427e-10,0.700185744891446,0.34,0.192,3.41729789197288e-06
"Rab10",1.87133589149652e-10,0.693941589253938,0.341,0.191,3.4715152123152e-06
"Rab1a",1.87871799959122e-10,0.471150880981351,0.459,0.275,3.48520976104168e-06
"Hdlbp",2.05889884651496e-10,0.438692060111541,0.806,0.743,3.8194632501699e-06
"Sf3b1",2.06424870363848e-10,0.569743555797651,0.358,0.201,3.82938777011974e-06
"Atp6ap2",2.09229994535717e-10,0.691081370190572,0.317,0.176,3.88142562863209e-06
"Ndufa10",2.11339606774532e-10,0.673336075292798,0.277,0.141,3.92056104527434e-06
"Elmo1",2.11974755286829e-10,0.556970896031817,0.364,0.204,3.93234368532597e-06
"Mon1a",2.2642234146686e-10,0.809373357296502,0.325,0.184,4.20036085655172e-06
"Dynll2",2.27206961813039e-10,0.63751832875579,0.295,0.154,4.21491634859369e-06
"Hspd1",2.30029472267112e-10,0.774592198641134,0.289,0.152,4.26727674002719e-06
"Gm57537",2.41250145410583e-10,0.479221420390484,0.453,0.28,4.47543144751173e-06
"Rab11fip1",2.4865851925368e-10,0.819985934243641,0.257,0.131,4.61286419067503e-06
"Dusp11",2.53320051496196e-10,0.673827911885304,0.328,0.183,4.69934027530593e-06
"Smg1",2.62271902589921e-10,0.868921125540473,0.286,0.153,4.86540606494562e-06
"Atp6v0b",2.88071230567853e-10,0.491050438419056,0.445,0.27,5.34400939826425e-06
"Cebpd",2.976179560349e-10,0.743285514405652,0.281,0.147,5.52111070240343e-06
"Sorbs2",3.15304008863746e-10,0.486040170514479,0.423,0.252,5.84920466843136e-06
"Cop1",3.21365481853465e-10,0.922779224696743,0.25,0.127,5.96165105386363e-06
"Meis2",3.43291702039103e-10,0.763562519984868,0.299,0.161,6.36840436452741e-06
"Ptk2",3.75085545318438e-10,0.777056786153512,0.271,0.141,6.95821195120234e-06
"Cdk5rap3",3.89272053960658e-10,0.378135382531585,0.417,0.236,7.22138587302417e-06
"Mfsd6",4.16810306261842e-10,0.438535661928193,0.462,0.28,7.73224799146344e-06
"Stim2",4.30129783815664e-10,0.714575128418758,0.361,0.212,7.97933761956439e-06
"Ctsl",4.40133996850118e-10,0.663549440220644,0.31,0.169,8.16492577556653e-06
"Atp1a1",4.44027039757393e-10,0.566705174713396,0.678,0.613,8.2371456145394e-06
"Rlim",4.55664951332823e-10,0.715328136230756,0.253,0.127,8.4530405121752e-06
"Slc1a5",4.73373175880204e-10,0.400881161796843,0.444,0.266,8.78154578575366e-06
"Arhgef38",5.01603379462649e-10,0.734614105972377,0.265,0.137,9.30524429241159e-06
"Stx5a",5.19368874672806e-10,0.674013688538284,0.29,0.151,9.63481199405523e-06
"Btg2",5.19652325546181e-10,0.417122401004738,0.908,0.956,9.64007029120721e-06
"Galnt4",5.31550007080176e-10,0.990753334481385,0.262,0.141,9.86078418134434e-06
"Syngr2",5.3243138084757e-10,0.589129718029072,0.373,0.216,9.87713454610328e-06
"Slc44a4",5.40811527909539e-10,0.797482946246361,0.31,0.18,1.00325946542499e-05
"Hsp90ab1",5.5735385085537e-10,0.433435369195079,0.883,0.935,1.0339471287218e-05
"Ilrun",5.70696768316447e-10,0.82038334835644,0.257,0.131,1.05869957490384e-05
"Golph3",6.05551096457022e-10,0.3620287483178,0.537,0.341,1.12335783903742e-05
"Gmppb",6.25097380038007e-10,0.571191816223349,0.373,0.219,1.15961814970851e-05
"Psmd12",6.3891963544755e-10,0.637148828782935,0.259,0.13,1.18525981571875e-05
"Ccnl1",6.48999871599698e-10,0.776082167309852,0.268,0.139,1.2039596618046e-05
"Pten",7.08471358350178e-10,0.652495260130574,0.319,0.178,1.31428521687541e-05
"Wnk1",7.2668089377336e-10,0.565144925804548,0.296,0.156,1.34806572603896e-05
"Ndfip1",7.74498779348132e-10,0.471884321555368,0.415,0.244,1.43677268556872e-05
"Rsrp1",8.36011289389599e-10,0.508730482252495,0.38,0.218,1.55088454294664e-05
"Nus1",8.39022810342601e-10,0.675311076252417,0.259,0.132,1.55647121546656e-05
"Atf3",9.1406681885728e-10,0.528899689580857,0.875,0.919,1.69568535566214e-05
"Rasef",1.00614756110707e-09,0.766487544443325,0.26,0.135,1.86650434060973e-05
"H13",1.00848445607567e-09,0.490224174449037,0.403,0.241,1.87083951446598e-05
"Ggnbp2",1.01878585003342e-09,0.740356183366981,0.262,0.137,1.88994963039699e-05
"Ube2q2",1.03244292128961e-09,0.868188828179816,0.256,0.132,1.91528486328435e-05
"Faf1",1.04165348093873e-09,0.654130141465653,0.293,0.158,1.93237137248944e-05
"Cd2ap",1.05556218134393e-09,0.502815288155093,0.454,0.281,1.95817340261113e-05
"Klf9",1.14901677723673e-09,0.576280257621355,0.329,0.185,2.13154102345186e-05
"Laptm4a",1.2779452923649e-09,0.461432677765377,0.492,0.321,2.37071631186612e-05
"Tmem9b",1.3044364750262e-09,0.680418387127699,0.299,0.164,2.4198601048211e-05
"Dnajc3",1.3339041076496e-09,0.419950598304044,0.854,0.889,2.47452551010078e-05
"Gpr180",1.37375039739318e-09,0.643803274993927,0.292,0.158,2.54844436220408e-05
"Exph5",1.3929665955815e-09,0.773978563290037,0.272,0.147,2.58409233146325e-05
"Clptm1l",1.55607266161868e-09,0.519673988339628,0.302,0.163,2.88667039456881e-05
"Mansc1",1.60156236102498e-09,0.438439002182025,0.355,0.202,2.97105833593744e-05
"Slc7a5",1.63457614961156e-09,0.747001497008993,0.287,0.157,3.03230221514441e-05
"Rpl31",1.68707722754624e-09,0.493828912275322,0.571,0.409,3.12969696482104e-05
"Pcmtd1",1.73718661427586e-09,0.385856330306166,0.358,0.199,3.22265488814314e-05
"Cdc42",1.74272016283354e-09,0.404092758187029,0.37,0.213,3.2329201740725e-05
"Rab14",1.78445263826417e-09,0.535083715815059,0.302,0.164,3.31033808924385e-05
"Ywhaz",1.9962544466747e-09,0.523609035576704,0.398,0.243,3.70325162402623e-05
"Ddx39b",2.01236649334034e-09,0.774770439948328,0.26,0.138,3.73314108179566e-05
"Abcf1",2.01867812693093e-09,0.603427025634523,0.287,0.153,3.74484979326957e-05
"Ube2j1",2.03394078459232e-09,0.6512761444105,0.286,0.154,3.77316354949721e-05
"Ppp1r37",2.15069070546626e-09,0.579891511173734,0.286,0.151,3.98974632771046e-05
"Copz1",2.20496116077877e-09,0.40066694899366,0.355,0.195,4.0904234493607e-05
"Lrrfip1",2.28255518916676e-09,0.594688513101815,0.326,0.185,4.23436813142326e-05
"Nfia",2.56121975661386e-09,0.493937550065669,0.654,0.541,4.75131877049437e-05
"Tmem176a",2.62196978586415e-09,0.579891511173734,0.302,0.167,4.86401614975659e-05
"Slc35a1",2.78295338999083e-09,0.533295233571611,0.483,0.321,5.16265683377199e-05
"Derl1",2.82445297616973e-09,0.591620803755841,0.259,0.133,5.23964271609247e-05
"Dnaja1",2.88721686892485e-09,0.837049350670859,0.268,0.147,5.35607601354249e-05
"Snap23",2.96870284828383e-09,0.70251079783769,0.271,0.145,5.50724065385133e-05
"Ppp2ca",3.03365445608678e-09,0.634134555957721,0.26,0.137,5.62773238148659e-05
"Tbc1d15",3.28585668799275e-09,0.749211482185334,0.277,0.152,6.09559274189535e-05
"Sec13",3.40785323435259e-09,0.473632823783177,0.296,0.158,6.32190853504748e-05
"Pabpc1",3.47812166667068e-09,0.403801830211614,0.617,0.434,6.45226350384078e-05
"Fam114a1",3.52903255876203e-09,0.520557371791332,0.403,0.246,6.54670829975944e-05
"Gpcpd1",3.67065537276038e-09,0.564461470604128,0.251,0.13,6.80943278200778e-05
"Ifrd1",3.70802121285988e-09,0.389658783941585,0.43,0.269,6.87875015197637e-05
"Rab5c",3.87228630107484e-09,0.829150538362864,0.257,0.139,7.18347831712394e-05
"Cct5",3.96834669782639e-09,0.686391132474413,0.268,0.142,7.36167995913773e-05
"Pcbp1",4.39836527166498e-09,0.41113705343936,0.46,0.294,8.15940741546571e-05
"Dnajb6",4.61287635236781e-09,0.538894139301543,0.359,0.211,8.55734692127752e-05
"Rtn4",5.03903617740847e-09,0.399182834018181,0.42,0.26,9.34791601271045e-05
"Adk",5.22856935814968e-09,0.758657000109924,0.254,0.133,9.69951901630347e-05
"Anapc5",5.4223419424849e-09,0.81050443931515,0.263,0.144,0.000100589865375037
"Cobll1",5.65334050611379e-09,0.466620812217399,0.355,0.209,0.000104875119728917
"Rbbp6",5.70034886068814e-09,0.679427184724648,0.263,0.142,0.000105747171714626
"Cbx3",5.98310310416844e-09,0.506725098611763,0.332,0.191,0.000110992545685429
"Hspb8",6.4078567582258e-09,0.686019862035077,0.269,0.146,0.000118872150721847
"Tmem234",6.76766548404102e-09,0.290617868551866,0.423,0.253,0.000125546962394445
"Lman1",6.83366422277309e-09,0.496944725630551,0.756,0.748,0.000126771304996664
"Esrp1",6.85885813363414e-09,0.420211196579125,0.438,0.267,0.000127238677237047
"Dusp1",7.73390473179188e-09,0.281886695816868,0.362,0.212,0.000143471666679471
"BC031181",7.82589176719131e-09,0.396120383864594,0.398,0.239,0.000145178118173166
"Prrc2b",7.97687387670614e-09,0.677446820596408,0.262,0.141,0.000147978987286776
"Tagln2",8.42447105651286e-09,0.599632230223336,0.469,0.326,0.00015628236256937
"Mtarc2",8.6775461975736e-09,0.394110974529152,0.4,0.238,0.000160977159511188
"Agr2",9.26956380949771e-09,0.724684295418226,0.379,0.247,0.000171959678229992
"1700019D03Rik",9.32790054678913e-09,0.598507189341081,0.292,0.161,0.000173041883043485
"Foxp2",9.61479454015887e-09,0.669798483526872,0.355,0.218,0.000178364053514487
"Bcap31",9.82181065089906e-09,0.667043460268816,0.262,0.144,0.000182204409384829
"Eps8",1.04831293622146e-08,0.520870997361534,0.35,0.208,0.000194472532798444
"Cul3",1.17648363938931e-08,0.520997822120166,0.325,0.187,0.000218249479943112
"Bsg",1.24272281540273e-08,0.470013893401361,0.395,0.241,0.000230537509485361
"Sar1a",1.25373019298148e-08,0.420391981537817,0.489,0.323,0.000232579488099994
"Dnaja2",1.25438947815343e-08,0.510470110216255,0.289,0.159,0.000232701792092244
"Ran",1.40347276645541e-08,0.395002876865773,0.334,0.19,0.000260358232905142
"Morf4l1",1.47752027379734e-08,0.421119370670148,0.361,0.212,0.000274094785992144
"Ube2k",1.48841837050029e-08,0.555479845133821,0.272,0.149,0.000276116491911509
"Skp1",1.5125824137517e-08,0.334925398101256,0.296,0.16,0.000280599163575078
"Snrpg",1.55629779021505e-08,0.485151021203325,0.365,0.216,0.000288708803062794
"Cd82",1.56363976962064e-08,0.554356419066597,0.274,0.15,0.000290070813662324
"Trmt1",1.59872789441648e-08,0.69501412737746,0.308,0.183,0.000296580011693202
"Papola",1.62527198741344e-08,0.550212166509027,0.356,0.215,0.000301504206385067
"Plscr1",1.66420802173515e-08,0.575445606142542,0.263,0.145,0.000308727230112087
"Slc9a7",1.83468788819739e-08,0.570613697585723,0.289,0.163,0.000340352950139497
"Daam1",1.83506438717558e-08,0.735542381633929,0.254,0.139,0.000340422794464942
"Atp6v1e1",1.88971901912532e-08,0.312195727970077,0.394,0.234,0.000350561775237938
"Ndfip2",1.9171968077309e-08,0.477856877002769,0.344,0.201,0.000355659179802159
"Myo5c",1.98274332964014e-08,0.526295502845998,0.368,0.22,0.000367818715081542
"Chd2",2.21389703361633e-08,0.730716413421503,0.25,0.137,0.000410700038706166
"Pcnp",2.23678739234524e-08,0.614938458272935,0.263,0.143,0.000414946429153966
"Vti1b",2.31635009761854e-08,0.658548455048733,0.253,0.137,0.000429706106609215
"Map2k2",2.37090227528702e-08,0.402395627811609,0.322,0.183,0.000439826081088495
"Ppa1",2.48531772475032e-08,0.345716859822091,0.519,0.353,0.000461051291118432
"Gpr108",2.75506170704402e-08,0.547470033481357,0.259,0.141,0.000511091497273736
"Nrbf2",2.7891204031749e-08,0.667024102899709,0.271,0.152,0.000517409725992976
"Matr3",2.97752565681352e-08,0.598096106551325,0.308,0.18,0.000552360784595476
"Chchd3",3.19443938433655e-08,0.731894604618784,0.268,0.152,0.000592600450188273
"Hnrnpab",3.22529654023474e-08,0.468052870817146,0.332,0.193,0.000598324761178947
"Mrpl58",3.2555277165559e-08,0.412226016913547,0.284,0.155,0.000603932946698286
"Naxe",3.26587753601032e-08,0.654401788804014,0.287,0.165,0.000605852941705274
"Prorsd1",3.42595744873906e-08,0.558643777469695,0.308,0.18,0.000635549366315582
"Cct2",3.53201811631985e-08,0.605980740042395,0.272,0.152,0.000655224680758495
"Creb3l1",3.65563237566899e-08,0.383887184132066,0.892,0.908,0.000678156362010354
"Mfsd4a",3.90053996473706e-08,0.333828346524022,0.657,0.47,0.000723589168858373
"Tmem258",3.99135638466162e-08,0.514645486558296,0.451,0.308,0.000740436522918577
"Phyh",4.05839815290181e-08,0.576731170280406,0.37,0.232,0.000752873441344815
"Hspa8",4.60728396976367e-08,0.577467492052548,0.752,0.81,0.000854697249230859
"Trabd",4.64482812161071e-08,0.358638209549754,0.326,0.185,0.000861662064840003
"Chmp3",5.1322383102834e-08,0.400185488938836,0.388,0.24,0.000952081528940673
"Tmem176b",5.20896117022676e-08,0.471894258874624,0.343,0.212,0.000966314386688766
"Dhrs7",5.55593608462412e-08,0.427888417728684,0.337,0.201,0.00103068170305862
"Tmem256",5.76687374158406e-08,0.340703847294308,0.43,0.27,0.00106981274780126
"Rap1b",5.92073511781291e-08,0.518727648495338,0.268,0.147,0.00109835557170547
"Rac1",5.95806962436626e-08,0.400466537990695,0.346,0.207,0.00110528149601619
"Tspan3",6.11643416110577e-08,0.507836574044927,0.334,0.202,0.00113465970122673
"B3gnt6",6.14249925902922e-08,0.378551248697406,0.421,0.266,0.00113949503754251
"Ssu72",6.15018626395004e-08,0.4593787038565,0.259,0.141,0.00114092105382537
"Sdcbp",6.31909501023435e-08,0.369357448067931,0.397,0.244,0.00117225531534857
"Pfdn1",6.54078823435966e-08,0.445922340558946,0.364,0.218,0.00121338162535606
"Gm12191",7.22633788866699e-08,0.698944182817498,0.283,0.166,0.00134055794172661
"Arhgap5",7.50966084007949e-08,0.337838813086261,0.392,0.241,0.00139311718244315
"Ppp1r9a",7.98462990361604e-08,0.635304631492341,0.286,0.168,0.00148122869341981
"Mbnl2",8.41862905988691e-08,0.402115316045673,0.791,0.783,0.00156173987689962
"Sft2d1",9.40341081508862e-08,0.484075723759934,0.251,0.138,0.00174442674030709
"Skic8",9.80415127172451e-08,0.551767910259346,0.268,0.15,0.00181876810241761
"Ndufb6",1.0638072351717e-07,0.352013550753557,0.353,0.212,0.00197346880196702
"Pitpna",1.10868964693058e-07,0.48943656022823,0.295,0.172,0.00205673016402093
"Pkp4",1.21777585161129e-07,0.521547524942929,0.275,0.159,0.0022590959823241
"Gtf2i",1.26888242287571e-07,0.616767513408767,0.292,0.174,0.00235390378267672
"Gdpd1",1.2978162244087e-07,0.677588185060867,0.283,0.169,0.00240757887790058
"Arpc2",1.36913481449024e-07,0.357499089837286,0.334,0.197,0.00253988199436084
"Copb2",1.4342046070668e-07,0.355828336852773,0.498,0.337,0.00266059296656962
"Lcorl",1.52757946124829e-07,0.602552108584906,0.313,0.193,0.00283381265856171
"Lman1l",1.57662452977162e-07,0.359574014746784,0.704,0.557,0.00292479616517933
"Lars1",1.57810499902569e-07,0.614184688727612,0.271,0.157,0.00292754258369255
"Ell2",1.6984551068393e-07,0.618885642789598,0.302,0.184,0.00315080406869758
"Tmco3",1.70257232000168e-07,0.370140529238234,0.411,0.266,0.00315844191083513
"Uqcrc1",1.72919551640813e-07,0.306873016767318,0.284,0.161,0.00320783060248872
"Ttc39a",1.76234313367151e-07,0.596317059086845,0.265,0.152,0.00326932274727403
"Ugp2",1.97157174581028e-07,0.46332183196272,0.543,0.41,0.00365746274565265
"Tacc2",1.99710021724606e-07,0.416200258624587,0.818,0.863,0.00370482061301316
"Srsf6",2.01987576896147e-07,0.558032077209995,0.266,0.154,0.00374707153900042
"Desi2",2.03669044936868e-07,0.663549440220644,0.254,0.145,0.00377826445262384
"Timm8b",2.04752979218383e-07,0.37009912661692,0.374,0.231,0.00379837251748023
"Gorasp2",2.38325449242882e-07,0.386181844541371,0.395,0.253,0.0044211754089047
"Tfcp2l1",2.4496547874041e-07,0.340676879267597,0.429,0.278,0.00454435459611335
"Tuba4a",2.45535398939904e-07,0.300509111252457,0.302,0.175,0.00455492718573415
"Rtcb",2.55426386690001e-07,0.653312580643104,0.25,0.144,0.0047384148994862
"Rbis",2.66824636300792e-07,0.429996080690676,0.266,0.152,0.004949863828016
"Vapb",2.68010440552721e-07,0.62993219367333,0.263,0.154,0.00497186168269352
